Person,QR Code,Ear #,Ear Width,Kernel Fill Length,Kernel Row Number,Kernels per Row,Ear Weight,Seed Color,Total Kernel Count,Cob Length,Cob Width,Cob Weight,100 Kernel weight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS/ND,6167$rOW37$rANGE5$lh198 X phb47,1,3.5,12.5,13,21,81.7,yellow,212,15,2.5,24.8,26.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS/ND,6167$rOW37$rANGE5$lh198 X phb47,2,3,9.5,14,23,45.26,yellow,260,11.5,2,8.44,14.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS/ND,6167$rOW37$rANGE5$lh198 X phb47,3,3.5,13.5,14,34,87.78,yellow,430,14,2.5,17.31,16.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS/ND,6167$rOW37$rANGE5$lh198 X phb47,4,4.5,13.5,16,39,119.64,yellow,511,15,2.5,20.51,18.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS/ND,6268$rOW37$rANGE13$b73 X 3iih6,1,4,12,20,26,102.98,yellow,486,16,2.5,13.98,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS/ND,6169$Row37$Range7$PHK56 x LH198,1,3,8.5,14,16,24.05,yellow,143,8.5,2,2.27,15.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS/ND,6169$Row37$Range7$PHK56 x LH198,2,3,10,12,21,41.13,yellow,197,10,1.5,3.82,19.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS/ND,6169$Row37$Range7$PHK56 x LH198,3,3.5,10,14,24,41.14,yellow,213,10,2,6.38,16.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS/ND,6169$Row37$Range7$PHK56 x LH198,4,3.5,12,16,33,81.6,yellow,395,12,2.5,10.2,18.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ND,4258$rOW10$rANGE10$phb47 X 3iih6,1,4,19.5,18,36,196.38,yellow,664,21,3,32.6,25.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ND,4258$rOW10$rANGE10$phb47 X 3iih6,2,4,19.5,16,39,205.18,yellow,642,20.5,3,35.07,26.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ND,4258$rOW10$rANGE10$phb47 X 3iih6,3,4,18.5,16,39,156.88,yellow,595,18.5,2.5,20.68,20.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ND,4258$rOW10$rANGE10$phb47 X 3iih6,4,3.5,12.5,16,24,65.33,yellow,306,16.5,3.5,15.8,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ND,4262$rOW10$rANGE14$4n506 X 3iih6,1,4,18,14,32,152.89,yellow,458,20,2.5,25.5,28.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ND,4262$rOW10$rANGE14$4n506 X 3iih6,2,4.5,17.5,15,37,185.09,yellow,548,19,3,31.38,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ND,4262$rOW10$rANGE14$4n506 X 3iih6,3,4.5,18,16,37,196.1,yellow,593,19.5,3,29.11,27.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ND,4262$rOW10$rANGE14$4n506 X 3iih6,4,3.5,13,14,25,68.66,yellow,327,14.5,2.5,10.16,17.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ND,4260$rOW10$rANGE12$lh123ht X 3iih6,1,3.5,15,18,31,91.14,yellow,506,17,3,18.86,14.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ND,4260$rOW10$rANGE12$lh123ht X 3iih6,2,3.5,13.5,16,33,64.55,yellow,462,16.5,2.5,18.78,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ND,4260$rOW10$rANGE12$lh123ht X 3iih6,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ND,4260$rOW10$rANGE12$lh123ht X 3iih6,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ND,4259$rOW10$rANGE11$lh198 X phz51,1,4,15.5,16,29,131.43,yellow,450,16,2.5,20.68,23.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ND,4259$rOW10$rANGE11$lh198 X phz51,2,3.5,12.5,16,27,94.17,yellow,407,15,2.5,13.48,20.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ND,4259$rOW10$rANGE11$lh198 X phz51,3,3.5,14.5,16,30,124.78,yellow,449,15,2.5,19.57,23.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ND,4259$rOW10$rANGE11$lh198 X phz51,4,3.5,12.5,16,30,94.35,yellow,413,14,2.5,14.38,19.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS,4163$Row10$Range8$Syngenta NK0760-3111,1,4,16.5,14,38,132.84,yellow,535,17.5,2.5,19.4,21.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS,4163$Row10$Range8$Syngenta NK0760-3111,2,3.5,13.5,16,34,92.95,yellow,495,16,2.5,14,16.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS,4163$Row10$Range8$Syngenta NK0760-3111,3,4,15,18,34,105.53,yellow,543,16.5,2.5,15.95,15.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS,4163$Row10$Range8$Syngenta NK0760-3111,4,3.5,15,16,35,98.48,yellow,522,16,2,14.3,15.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS,4257$Row10$Range9$PHK56 x LH198,1,3.5,10,18,24,75.9,yellow,383,11.5,2.5,11.9,17.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS,4257$Row10$Range9$PHK56 x LH198,2,4,14,16,35,125.72,yellow,514,15,2.5,18.23,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS,4257$Row10$Range9$PHK56 x LH198,3,4,14.5,16,36,134.44,yellow,542,15,2.5,19.48,20.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS,4257$Row10$Range9$PHK56 x LH198,4,3.5,11.5,18,29,90.53,yellow,442,12.5,2.5,14.51,17.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS,4160$Row10$Range5$Hoegemeyer 7089 AMXT,1,3.5,12.5,16,28,102.75,yellow,418,17,2.5,17.14,19.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS,4160$Row10$Range5$Hoegemeyer 7089 AMXT,2,3.5,12,15,28,96.29,yellow,438,15.5,2.5,15.15,18.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS,4160$Row10$Range5$Hoegemeyer 7089 AMXT,3,3.5,14.5,16,29,97.14,yellow,479,15.5,2.5,14.23,17.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS,4160$Row10$Range5$Hoegemeyer 7089 AMXT,4,4,16.5,16,34,139.68,yellow,552,18.5,2.5,17.52,21.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS,4263$Row10$Range15$PHN46 x W606S,1,4,15.5,14,35,125.4,orange,444,17.5,3,18,22.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS,4263$Row10$Range15$PHN46 x W606S,2,4,12,14,29,98.17,orange,373,15.5,3,13.5,21.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS,4263$Row10$Range15$PHN46 x W606S,3,4.5,16.5,14,37,155.04,orange,522,18,3,20.26,23.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS,4263$Row10$Range15$PHN46 x W606S,4,4,13.5,16,27,86.43,orange,421,15.5,3,14.88,18.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS,4157$Row10$Range2$LH195 x LH185,1,3.5,12.5,12,24,68.79,yellow,306,15,2.5,9.74,19.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS,4157$Row10$Range2$LH195 x LH185,2,3.5,15.5,14,40,123.05,yellow,507,17,2.5,14.11,21.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS,4157$Row10$Range2$LH195 x LH185,3,4,16,14,32,125.38,yellow,530,17.5,2.5,16.32,20.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS,4157$Row10$Range2$LH195 x LH185,4,4,16,14,36,125,yellow,440,17.5,2.5,16.49,25.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH,4161$Row10$Range6$PHW52 x PHZ51,1,3.5,14.5,14,29,97.84,yellow,375,16.5,2.5,14.68,22.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH,4161$Row10$Range6$PHW52 x PHZ51,2,3.5,12.5,14,30,92.43,yellow,318,12.5,2,13.59,25.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH,4161$Row10$Range6$PHW52 x PHZ51,3,3.5,15,14,29,106.48,yellow,416,16.5,2.5,17.29,23.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH,4161$Row10$Range6$PHW52 x PHZ51,4,3,8,14,17,37.41,yellow,161,9.5,2,5.03,20.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI,4158$Row10$Range3$B84 x 3IIH6,1,4,14,18,31,97.3,yellow,478,17,3,12.8,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI,4158$Row10$Range3$B84 x 3IIH6,2,4,12,18,26,71.3,yellow,370,15,3,11.4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI,4158$Row10$Range3$B84 x 3IIH6,3,3.5,13.5,16,31,70.6,yellow,434,15,3,10.3,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI,4158$Row10$Range3$B84 x 3IIH6,4,3.5,13.5,16,27,55,yellow,324,15.5,2.5,9,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI,4261$Row10$Range13$PHG39 x PHN82,1,4.5,16.5,16,37,165.9,yellow ,554,18.5,3,20.7,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI,4261$Row10$Range13$PHG39 x PHN82,2,3.5,10.5,14,27,59.4,yellow,268,13,2.5,7.3,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI,4261$Row10$Range13$PHG39 x PHN82,3,4,15.5,16,33,119.9,yellow,492,17.5,3,14,22.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI,4261$Row10$Range13$PHG39 x PHN82,4,4,14.5,16,33,109.6,yellow,459,17.5,3,12.6,21.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI,4162$Row10$Range7$PHP02 x LH82,1,4,13,18,38,81.9,yellow,570,14.5,3,11.9,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI,4162$Row10$Range7$PHP02 x LH82,2,3.5,11,16,27,51.5,yellow,397,12.5,2.5,7.4,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI,4162$Row10$Range7$PHP02 x LH82,3,4,14,20,38,86.3,yellow,653,15,3,14.6,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI,4162$Row10$Range7$PHP02 x LH82,4,3.5,12.5,16,34,50.1,yellow,393,12.5,2.5,6.7,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH,4159$Row10$Range4$B73 x 3IIH6,1,3,10.5,16,20,34.44,yellow,177,12,2.5,7.77,15.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH,4159$Row10$Range4$B73 x 3IIH6,2,3.5,10.5,20,22,59.91,yellow,338,13,2.5,8.18,14.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH,4159$Row10$Range4$B73 x 3IIH6,3,3.5,13,20,32,82.57,yellow,428,15.5,2.5,17.85,14.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH,4159$Row10$Range4$B73 x 3IIH6,4,3.5,9,18,18,32.69,yellow,175,9.5,2,4.36,15.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH,5221$Row17$Range15$PHB47 x PHK56,1,4,16,14,37,137.71,yellow,518,16.5,2.5,22.73,24.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH,5221$Row17$Range15$PHB47 x PHK56,2,3.5,16,14,39,113.61,yellow,457,18,2.5,23.72,20.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH,5221$Row17$Range15$PHB47 x PHK56,3,3,12,12,33,57.51,yellow,263,13,2,14.13,16.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH,5221$Row17$Range15$PHB47 x PHK56,4,3.5,15,14,35,107.29,yellow,426,15,2.5,17.48,21.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH,5121$Row17$Range8$LH185 x LH82,1,4,13.5,16,31,90.55,orange,358,13.5,2,11.29,21.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH,5121$Row17$Range8$LH185 x LH82,2,3.5,15,16,33,101.16,orange,388,16,2.5,16.59,20.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH,5121$Row17$Range8$LH185 x LH82,3,4,14,16,33,103.58,orange,383,14.5,2.5,12.25,25.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH,5121$Row17$Range8$LH185 x LH82,4,4,16,16,37,113.61,orange,364,16,2.5,15.79,28.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH,5215$Row17$Range9$PHP02 x PHB47,1,4.5,19,16,41,212.45,yellow,616,20,2.5,30.69,26.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH,5215$Row17$Range9$PHP02 x PHB47,2,4.5,19,18,37,191.45,yellow,561,19,2.5,30.19,27.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH,5215$Row17$Range9$PHP02 x PHB47,3,4,18.5,14,42,198.46,yellow,543,19.5,3,33.89,31.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH,5215$Row17$Range9$PHP02 x PHB47,4,3,11,14,29,50.35,yellow,245,14.5,2.5,14.05,15.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI,5217$Row17$Range11$LH185 x LH145,1,4.5,20,14,40,161.9,orange,443,21,3,28,30.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI,5217$Row17$Range11$LH185 x LH145,2,4,17.5,14,38,141.7,orange,461,18,2.5,20.9,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI,5217$Row17$Range11$LH185 x LH145,3,4,15.5,14,32,98.5,orange,410,16,2.5,15.4,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI,5217$Row17$Range11$LH185 x LH145,4,3.5,15,14,27,81.4,red,299,16.5,2.5,14.5,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI,5216$Row17$Range10$B37 x Mo17,1,4.5,18,12,48,173.8,orange,521,19,3,29.4,28.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI,5216$Row17$Range10$B37 x Mo17,2,4.5,16,14,36,150.8,orange,407,18,3,32.7,29.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI,5216$Row17$Range10$B37 x Mo17,3,4.5,15.5,16,38,154.8,orange,550,16,3,22.6,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI,5216$Row17$Range10$B37 x Mo17,4,4,17.5,12,31,131.1,orange,336,19,3,35.6,27.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI,5119$Row17$Range6$PHW52 x PHZ51,1,4.5,18,16,39,205.8,orange,562,19.5,3,29.8,31.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI,5119$Row17$Range6$PHW52 x PHZ51,2,4,16,16,33,142.9,orange,457,17.5,3,21,27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI,5119$Row17$Range6$PHW52 x PHZ51,3,4.5,16.5,18,35,180.6,orange,551,17,3,24.7,28.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI,5119$Row17$Range6$PHW52 x PHZ51,4,5,17,18,37,187.4,orange,533,18.5,3,27.5,30.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH,5116$Row17$Range3$B37 x H95,1,3.5,11.5,16,28,78.17,yellow,280,13.5,2.5,16.09,22.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH,5116$Row17$Range3$B37 x H95,2,3.5,14,16,32,111.74,yellow,425,15,2.5,19.19,21.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH,5116$Row17$Range3$B37 x H95,3,4,16,20,35,148.01,yellow,573,18.5,3,29.09,20.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH,5116$Row17$Range3$B37 x H95,4,3.5,13.5,14,16,56.75,yellow,185,13.5,2.5,19.15,20.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH,5115$Row17$Range2$PHN46 x PHK56,1,4.5,15,16,41,168.93,yellow,539,15,2.5,22.76,25.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH,5115$Row17$Range2$PHN46 x PHK56,2,4,12,16,27,113.89,yellow,363,11.5,2,16.59,26.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH,5115$Row17$Range2$PHN46 x PHK56,3,4.5,13,18,34,138.95,yellow,404,13.5,2.5,19,26.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH,5115$Row17$Range2$PHN46 x PHK56,4,4,11,16,28,91.35,yellow,355,12,2,11.53,24.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH,5218$Row17$Range12$N209 x 3IIH6,1,4.5,16.5,20,25,119.07,yellow,386,16.5,3,20.91,26.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH,5218$Row17$Range12$N209 x 3IIH6,2,4.5,16.5,18,33,164.12,yellow,513,16.5,2.5,23.86,28.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH,5218$Row17$Range12$N209 x 3IIH6,3,4,11.5,18,22,86.65,yellow,340,15,2.5,11.35,22.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH,5218$Row17$Range12$N209 x 3IIH6,4,4,14,16,31,112.18,yellow,422,16,2.5,15.09,22.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH/ND,5117$Row17$Range4$PHK56 x LH82,1,4,13.5,14,33,134.49,yellow,488,15,2.5,18.02,23.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH/ND,5117$Row17$Range4$PHK56 x LH82,2,3,11,12,22,46.78,yellow,178,11.5,2,7.56,21.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH/ND,5117$Row17$Range4$PHK56 x LH82,3,4,13.5,18,33,134.64,yellow,466,15,2.5,20.68,25.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH/ND,5117$Row17$Range4$PHK56 x LH82,4,3.5,13,16,34,93.52,yellow,393,13,2.5,12.4,21.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH/ND,5120$Row17$Range7$LH82 x W606S,1,3.5,13.5,14,27,39.21,orange,167,14.5,2.5,9.78,18.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH/ND,5120$Row17$Range7$LH82 x W606S,2,3.5,14,18,29,64.49,orange,426,17,2.5,11.05,13.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH/ND,5120$Row17$Range7$LH82 x W606S,3,3.5,14.5,18,32,107.19,orange,531,17,2.5,17.06,17.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH/ND,5120$Row17$Range7$LH82 x W606S,4,3.5,14.5,18,30,96.91,orange,457,17,2.5,16.66,18.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI,5219$Row17$Range13$PHP02 x LH145,1,4,19.5,14,45,184.4,yellow,579,19.5,3,29,27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI,5219$Row17$Range13$PHP02 x LH145,2,4,12,16,30,81.9,yellow,385,14,3,12.1,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI,5219$Row17$Range13$PHP02 x LH145,3,4,17.5,14,42,145.8,yellow,554,18,3,19.6,23.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI,5219$Row17$Range13$PHP02 x LH145,4,4,16.5,14,36,125.5,yellow,438,17.5,3,19.4,24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI,5118$Row17$Range5$Hoegemeyer 8065RR,1,5,20,14,48,252.5,yellow,634,20.5,3,25.8,36.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI,5118$Row17$Range5$Hoegemeyer 8065RR,2,4.5,15.5,18,37,166.6,yellow,600,17,3,16,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI,5118$Row17$Range5$Hoegemeyer 8065RR,3,4,14,14,33,107.4,yellow,420,16,3,12.7,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI,5118$Row17$Range5$Hoegemeyer 8065RR,4,4.5,16.5,14,39,168.5,yellow,477,17.5,3,19.8,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH/ND,4238$Row7$Range11$LH82 x W606S,1,3.5,13,20,24,70.95,orange,432,15.5,2.5,10.23,14.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH/ND,4238$Row7$Range11$LH82 x W606S,2,3.5,13.5,16,31,66.87,orange,410,15.5,2.5,11.87,13.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH/ND,4238$Row7$Range11$LH82 x W606S,3,4,13.5,16,33,101.58,orange,449,16,2.5,16.12,18.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH/ND,4238$Row7$Range11$LH82 x W606S,4,4,15.5,18,37,132.08,orange,578,18.5,2.5,19.65,20.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS/ND,4241$rOW7$rANGE14$sYNGENTA nk0760-3111,1,4,17.5,16,31,149.45,yellow,641,19.5,2.5,24.49,18.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS/ND,4241$rOW7$rANGE14$sYNGENTA nk0760-3111,2,3.5,14.5,14,34,101.25,yellow,450,17,3.5,15.47,17.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS/ND,4241$rOW7$rANGE14$sYNGENTA nk0760-3111,3,3.5,11.5,16,24,54.43,yellow,346,15.5,2,10.45,13.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS/ND,4241$rOW7$rANGE14$sYNGENTA nk0760-3111,4,4,15,18,35,105.77,yellow,525,16.5,2.5,15.38,17.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS/ND,4240$rOW7$rANGE13$php02 X phg47,1,4,17,16,38,142.67,yellow,588,18.5,2.5,17.28,20.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS/ND,4240$rOW7$rANGE13$php02 X phg47,2,4,13.5,18,31,99.12,yellow,482,16.5,2.5,12.75,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS/ND,4240$rOW7$rANGE13$php02 X phg47,3,4,15.5,18,35,128.62,yellow,583,17.5,2.5,16.62,18.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS/ND,4240$rOW7$rANGE13$php02 X phg47,4,3,10,17,22,32.86,yellow,269,14.5,2.5,9,8.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS/ND,4137$Row7$Range3$PHP02 x PHK56,1,4.5,15,18,32,134.18,yellow,557,15.5,3,17.5,21.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS/ND,4137$Row7$Range3$PHP02 x PHK56,2,4.5,17,15,35,171.92,yellow,591,17,3,21.31,25.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS/ND,4137$Row7$Range3$PHP02 x PHK56,3,4,12,18,25,77.92,yellow,387,12,2.5,11.44,18.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS/ND,4137$Row7$Range3$PHP02 x PHK56,4,4,12.5,18,29,81.77,yellow,442,12.5,2.5,12.4,15.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
