Sample ID,Date,Time,Moisture,Protein As is,Oil As is,Fiber As is,Ash As is,Starch As is
22-C-1584430-BULK,1/26/2024,3:10 PM,9.54,7.56,3.17,1.05,1.01,63.85
22-C-1584430-BULK,1/26/2024,3:11 PM,9.65,8.03,3.59,0.71,1.07,63.62
22-C-1584458-BULK,1/26/2024,3:12 PM,9.53,7.16,3.09,0.85,1.09,64.69
22-C-1584458-BULK,1/26/2024,3:12 PM,9.42,7.32,3.17,0.72,1.09,64.52
22-C-1584458-BULK,1/26/2024,3:13 PM,9.49,6.98,3.25,0.6,1.08,65.12
22-C-1584445-BULK,1/26/2024,3:14 PM,9.2,7.77,3.41,0.77,1.16,65.05
22-C-1584445-BULK,1/26/2024,3:15 PM,9.25,7.73,3.66,0.59,1.19,65.4
22-C-1584445-BULK,1/26/2024,3:15 PM,8.66,7.49,3.26,0.82,1.05,65.27
22-C-1584459-BULK,1/26/2024,3:16 PM,8.79,8.88,3.15,1.23,1.06,63.76
22-C-1584459-BULK,1/26/2024,3:16 PM,9.01,8.19,3.39,1.08,1.07,63.79
22-C-1584459-BULK,1/26/2024,3:17 PM,8.7,8.78,3.02,1.26,1.04,63.58
22-C-1584505-BULK,1/26/2024,3:18 PM,8.39,9.07,4.45,0.76,1.19,63.86
22-C-1584505-BULK,1/26/2024,3:18 PM,8.43,8.38,4.29,0.55,1.15,65.2
22-C-1584505-BULK,1/26/2024,3:19 PM,8.04,9.22,3.97,0.82,1.11,64.43
22-C-1584480-BULK,1/26/2024,3:20 PM,7.62,7.6,3.72,0.86,1.09,65.34
22-C-1584480-BULK,1/26/2024,3:21 PM,7.91,7.85,4.62,0.57,1.14,64.67
22-C-1584480-BULK,1/26/2024,3:21 PM,7.89,7.89,4.5,0.83,1.08,65.31
22-C-1584474-BULK,1/26/2024,3:22 PM,7.94,8.46,2.92,1.34,1.23,64.82
22-C-1584474-BULK,1/26/2024,3:23 PM,8.85,8.46,3.13,1.47,1.26,64.31
22-C-1584474-BULK,1/26/2024,3:24 PM,8.75,8.54,3.07,1.35,1.26,64.39
22-C-1584463-BULK,1/26/2024,3:25 PM,8.94,7.69,3.54,1.06,1.19,63.67
22-C-1584463-BULK,1/26/2024,3:25 PM,8.87,7.96,4.14,1.03,1.25,64.06
22-C-1584463-BULK,1/26/2024,3:26 PM,9.08,7.42,3.44,1.4,1.21,63.98
22-C-1584437-BULK,1/26/2024,3:27 PM,9.17,6.97,2.77,1.38,1.17,65.21
22-C-1584437-BULK,1/26/2024,3:27 PM,9.01,7.48,3.69,0.83,1.17,65.58
22-C-1584437-BULK,1/26/2024,3:28 PM,9.48,7.44,3.87,1.1,1.28,64.82
22-C-1584435-BULK,1/26/2024,3:29 PM,9.1,7.66,3.34,1.13,1.11,63.84
22-C-1584435-BULK,1/26/2024,3:29 PM,9.28,7.24,3.18,1.68,1.17,63.42
22-C-1584435-BULK,1/26/2024,3:30 PM,8.92,8.1,3.26,1.25,1.15,64.07
22-C-1584485-BULK,1/26/2024,3:31 PM,9.32,7.58,3.9,0.96,1.2,63.99
22-C-1584485-BULK,1/26/2024,3:31 PM,9.47,7.19,4.16,1.05,1.16,64.17
22-C-1584485-BULK,1/26/2024,3:32 PM,9.64,6.97,3.19,1.35,1.18,64.73
22-C-1584483-BULK,1/26/2024,3:33 PM,9.34,9.39,3.21,1.3,1.23,62.42
22-C-1584483-BULK,1/26/2024,3:34 PM,9.26,9.25,3.32,1.14,1.19,62.9
22-C-1584483-BULK,1/26/2024,3:34 PM,9.18,9.23,3.13,1.42,1.25,62.67
22-C-1584473-BULK,1/26/2024,3:36 PM,8.58,6.84,3.18,1.28,1.13,66.32
22-C-1584473-BULK,1/26/2024,3:36 PM,8.72,7.18,3.71,1.05,1.2,64.52
22-C-1584473-BULK,1/26/2024,3:37 PM,9.01,7.01,3.55,1.18,1.2,66.13
22-C-1584493-BULK,1/26/2024,3:38 PM,8.11,7.36,3.91,1.01,1.2,65.51
22-C-1584493-BULK,1/26/2024,3:38 PM,8.12,7.01,4.36,1.26,1.27,65.1
22-C-1584493-BULK,1/26/2024,3:39 PM,8.14,7.42,4.24,1.13,1.3,65.4
22-C-1581780-BULK,1/26/2024,3:43 PM,7.08,12.34,4.25,1.99,1.22,60.22
22-C-1581780-BULK,1/26/2024,3:43 PM,7.01,12.37,4.49,2.15,1.28,59.55
22-C-1581780-BULK,1/26/2024,3:44 PM,7.07,12.72,4.1,2.09,1.2,60.07
22-C-1581782-BULK,1/26/2024,3:45 PM,6.33,14.97,3.22,1.65,0.97,59.83
22-C-1581782-BULK,1/26/2024,3:45 PM,6.59,14.89,3.21,1.64,0.96,59.5
22-C-1581782-BULK,1/26/2024,3:46 PM,6.57,14.74,3.23,1.65,0.96,59.5
22-C-1581785-BULK,1/26/2024,3:47 PM,7.04,14.42,3.37,1.36,0.92,58.58
22-C-1581785-BULK,1/26/2024,3:48 PM,7.17,13.99,3.36,1.55,0.93,58.36
22-C-1581785-BULK,1/26/2024,3:49 PM,7.24,14.18,3.57,1.35,0.97,57.1
22-C-1595356-BULK,1/26/2024,3:50 PM,6.66,9.44,3.11,1.18,0.94,64.75
22-C-1595356-BULK,1/26/2024,3:51 PM,7.35,8.89,3.38,1.11,1.01,64.26
22-C-1595356-BULK,1/26/2024,3:51 PM,7.53,9.15,3.39,1.26,0.99,63.89
22-C-1595357-BULK,1/26/2024,3:53 PM,7.49,8.81,3.62,1,0.94,62.45
22-C-1595357-BULK,1/26/2024,3:54 PM,7.19,8.84,3.89,0.91,0.99,64.24
22-C-1595357-BULK,1/26/2024,3:54 PM,6.81,8.76,3.45,1.01,0.92,64.58
22-C-1595349-BULK,1/26/2024,3:56 PM,7.54,9.09,3.32,0.93,0.94,62.85
22-C-1595349-BULK,1/26/2024,3:56 PM,7.68,9.06,3.82,0.84,0.98,62.18
22-C-1595349-BULK,1/26/2024,3:57 PM,7.2,9.61,3.49,1.21,0.95,62.79
22-C-1595308-BULK,1/26/2024,3:58 PM,7.94,9.05,3.67,0.7,1.03,64.59
22-C-1595308-BULK,1/26/2024,3:59 PM,7.62,8.77,3.63,0.65,0.97,64.47
22-C-1595308-BULK,1/26/2024,3:59 PM,7.68,8.82,3.92,0.5,1.01,65.78
22-C-1595384-BULK,1/26/2024,4:00 PM,7.05,11.57,5.4,2.49,1.12,55.05
22-C-1595384-BULK,1/26/2024,4:02 PM,7.32,11.63,4.29,2.5,1.03,56.41
22-C-1595384-BULK,1/26/2024,4:02 PM,7.3,11.74,4.32,2.52,1.02,55.57
22-C-1581772-BULK,1/26/2024,4:03 PM,7.94,12.37,3.65,1.63,1.15,61.13
22-C-1581772-BULK,1/26/2024,4:04 PM,7.68,12.54,4.52,1.48,1.23,60.3
22-C-1581772-BULK,1/26/2024,4:04 PM,7.81,12.68,4.27,1.6,1.16,60.1
22-C-1595105-BULK,1/26/2024,4:06 PM,7.64,13.14,3.78,0.98,1.12,58.94
22-C-1595105-BULK,1/26/2024,4:06 PM,7.58,13.03,3.75,0.98,1.11,58.85
22-C-1595105-BULK,1/26/2024,4:06 PM,7.6,12.99,3.75,0.98,1.11,59.29
22-C-1595108-BULK,1/26/2024,4:12 PM,7.18,11.51,4.16,0.64,1.09,61.09
22-C-1595108-BULK,1/26/2024,4:12 PM,7.22,11.4,4.12,0.78,1.06,61.63
22-C-1595108-BULK,1/26/2024,4:13 PM,7.18,11.54,4.79,0.64,1.13,61.07
22-C-1581788-BULK,1/26/2024,4:14 PM,7.42,11.53,2.91,2.02,1.08,60.71
22-C-1581788-BULK,1/26/2024,4:14 PM,7.68,10.79,4.1,1.57,1.13,59.7
22-C-1581788-BULK,1/26/2024,4:15 PM,7.58,10.74,3.41,1.71,1.14,60.96
22-C-1595165-BULK,1/26/2024,4:16 PM,7.13,13.48,3.96,1.95,0.94,58.44
22-C-1595165-BULK,1/26/2024,4:16 PM,6.48,13.57,3.4,2.51,0.94,58.94
22-C-1595165-BULK,1/26/2024,4:17 PM,6.64,13.26,3.43,2.51,0.95,58.72
22-C-1595176-BULK,1/26/2024,4:18 PM,7.18,10.08,3.91,0.7,1,63.23
22-C-1595176-BULK,1/26/2024,4:18 PM,7.09,9.5,3.34,0.58,0.97,65.9
22-C-1595176-BULK,1/26/2024,4:19 PM,7.21,9.87,3.06,0.86,0.95,65.7
22-C-1595148-BULK,1/26/2024,4:20 PM,7.56,10.77,4.59,1.24,1.21,63.27
22-C-1595148-BULK,1/26/2024,4:21 PM,7.47,10.29,4.12,0.92,1.09,64.19
22-C-1595148-BULK,1/26/2024,4:21 PM,7.5,10.26,4.42,0.88,1.13,64.1
22-C-1595222-BULK,1/26/2024,4:22 PM,7.1,9.93,3.31,1.34,0.95,63.22
22-C-1595222-BULK,1/26/2024,4:23 PM,7.68,9.77,3.03,1.3,0.93,62.84
22-C-1595222-BULK,1/26/2024,4:23 PM,6.84,9.68,3.1,1.17,0.94,64.54
22-C-1595189-BULK,1/26/2024,4:24 PM,7.71,11.08,2.92,1.51,1.16,64.14
22-C-1595189-BULK,1/26/2024,4:25 PM,8.39,10.43,2.93,1.57,1.25,63.81
22-C-1595189-BULK,1/26/2024,4:25 PM,8.63,10.68,2.94,1.89,1.32,63.5
22-C-1595184-BULK,1/26/2024,4:26 PM,7.97,10.1,3.38,1.09,0.99,62.44
22-C-1595184-BULK,1/26/2024,4:26 PM,8.06,9.6,3.46,1.35,0.96,61.89
22-C-1595184-BULK,1/26/2024,4:27 PM,7.88,10,3.68,1.11,0.98,61.73
22-C-1595224-BULK,1/26/2024,4:28 PM,8.35,9.51,3.04,0.97,0.99,62.24
22-C-1595224-BULK,1/26/2024,4:28 PM,8.09,10.23,2.92,1.11,0.98,62.86
22-C-1595224-BULK,1/26/2024,4:28 PM,8.48,10.01,3.16,1.12,0.97,62.44
22-C-1595182-BULK,1/26/2024,4:29 PM,8.3,11.06,3.93,1.51,1.23,61.67
22-C-1595182-BULK,1/26/2024,4:30 PM,8.32,10.82,2.99,1.68,1.2,62.54
22-C-1595182-BULK,1/26/2024,4:30 PM,8.61,10.94,3.29,1.77,1.2,62.12
22-C-1595270-BULK,1/26/2024,4:31 PM,7.92,11.77,2.69,2.07,1.02,59.96
22-C-1595270-BULK,1/26/2024,4:32 PM,8.09,12.04,2.59,2.17,1.03,59.8
22-C-1595270-BULK,1/26/2024,4:33 PM,7.8,11.73,2.66,2.24,1.01,60.45
22-C-1595317-BULK,1/26/2024,4:34 PM,8.23,9.26,3.38,1.43,1.11,62.69
22-C-1595317-BULK,1/26/2024,4:35 PM,8.57,9.73,3.07,1.39,1.1,62.46
22-C-1595317-BULK,1/26/2024,4:35 PM,8.23,9.38,3.37,1.37,1.1,62.24
22-C-1595112-BULK,1/26/2024,4:36 PM,8.02,11.85,3.36,0.93,1.09,59.9
22-C-1595112-BULK,1/26/2024,4:36 PM,8.08,12.02,3.44,1.12,1.08,59.12
22-C-1595112-BULK,1/26/2024,4:37 PM,7.8,12.2,4.61,0.71,1.19,60.22
22-C-1581789-BULK,1/26/2024,4:38 PM,7.79,11.68,4.4,1.19,1.12,61.27
22-C-1581789-BULK,1/26/2024,4:38 PM,7.75,11.68,3.81,1.46,1.07,61.85
22-C-1581789-BULK,1/26/2024,4:39 PM,7.51,11.86,4.1,1.4,1.06,61.53
22-C-1595178-BULK,1/26/2024,4:40 PM,7.3,9.84,4.04,1.37,0.98,63.61
22-C-1595178-BULK,1/26/2024,4:41 PM,7.07,9.59,4.65,1.27,1.03,62.89
22-C-1595178-BULK,1/26/2024,4:42 PM,7.11,9.72,4.04,1.62,0.96,62.21
22-C-1595174-BULK,1/29/2024,10:05 AM,7.62,11.74,4.41,1.18,1.11,60.67
22-C-1595174-BULK,1/29/2024,10:06 AM,7.71,11.44,4.57,1.52,1.23,61.18
22-C-1595174-BULK,1/29/2024,10:06 AM,7.64,11.58,3.89,1.6,1.25,61.49
22-C-1595135-BULK,1/29/2024,10:07 AM,7.09,11.79,3.74,3.13,1,58.43
22-C-1595135-BULK,1/29/2024,10:08 AM,7.2,11.58,3.67,3.14,0.99,58.54
22-C-1595135-BULK,1/29/2024,10:09 AM,7.29,11.5,3.85,3.16,0.98,58.44
22-C-1595181-BULK,1/29/2024,10:10 AM,8.19,12.99,2.88,1.11,1.02,59.91
22-C-1595181-BULK,1/29/2024,10:11 AM,8.38,12.34,3.83,1.17,1.08,58.69
22-C-1595181-BULK,1/29/2024,10:12 AM,7.33,12.22,3.84,1.07,1.12,60
22-C-1595142-BULK,1/29/2024,10:13 AM,8.07,11.08,3.32,1.33,1.12,60.49
22-C-1595142-BULK,1/29/2024,10:14 AM,8.16,10.76,3.33,1.08,1.09,61.13
22-C-1595142-BULK,1/29/2024,10:14 AM,8.12,11.11,3.5,1.27,1.11,60.71
22-C-1595118-BULK,1/29/2024,10:16 AM,8.4,12.87,3.08,1.66,1.17,59.12
22-C-1595118-BULK,1/29/2024,10:16 AM,8.06,12.18,3.06,1.65,1.07,59.45
22-C-1595118-BULK,1/29/2024,10:17 AM,8.69,12.72,2.93,1.72,1.12,59.01
22-C-1595207-BULK,1/29/2024,10:18 AM,8.97,15.64,4,1.91,1.41,56.6
22-C-1595207-BULK,1/29/2024,10:19 AM,8.77,15.45,3.84,2.03,1.42,57.27
22-C-1595207-BULK,1/29/2024,10:19 AM,8.76,15.17,3.42,1.96,1.39,56.48
22-C-1595141-BULK,1/29/2024,10:21 AM,8.58,12.21,3.85,1.73,1.11,56.17
22-C-1595141-BULK,1/29/2024,10:22 AM,8.66,12.5,4,1.74,1.07,56.36
22-C-1595141-BULK,1/29/2024,10:22 AM,8.29,12.78,3.29,2.03,1.05,57.58
22-C-1595122-BULK,1/29/2024,10:23 AM,8.39,10.5,4.69,0.91,1.24,61.63
22-C-1595122-BULK,1/29/2024,10:24 AM,8.92,10.61,3.84,0.95,1.22,62.48
22-C-1595122-BULK,1/29/2024,10:25 AM,8.68,11.46,3.87,0.96,1.25,62.28
22-C-1595234-BULK,1/29/2024,10:26 AM,8.19,11.44,3.36,1.14,1.09,62.2
22-C-1595234-BULK,1/29/2024,10:27 AM,8.63,11.21,4.04,1.06,1.16,61.9
22-C-1595234-BULK,1/29/2024,10:27 AM,8.44,11.31,4.16,1.09,1.16,61.56
22-C-1595166-BULK,1/29/2024,10:29 AM,7.96,12.14,3.23,1.98,1.09,58.04
22-C-1595166-BULK,1/29/2024,10:30 AM,7.92,12.38,2.84,1.36,0.94,60.43
22-C-1595166-BULK,1/29/2024,10:30 AM,8.1,12.03,2.85,2.05,1.02,58.58
22-C-1595138-BULK,1/29/2024,10:32 AM,7.45,11.02,3.64,1.19,1.11,62.99
22-C-1595138-BULK,1/29/2024,10:32 AM,7.24,11.24,3.94,1.22,1.09,62.74
22-C-1595138-BULK,1/29/2024,10:33 AM,7.79,11.15,3.92,1.07,1.09,62.69
22-C-1595200-BULK,1/29/2024,10:34 AM,7.75,10.56,3.8,1.19,1.03,61.74
22-C-1595200-BULK,1/29/2024,10:35 AM,7.69,10.75,3.21,1.68,0.99,62.31
22-C-1595200-BULK,1/29/2024,10:36 AM,7.7,9.97,3.95,1.15,1.01,62.82
22-C-1595127-BULK,1/29/2024,10:37 AM,7.97,10.58,3.76,0.78,1,63.13
22-C-1595127-BULK,1/29/2024,10:38 AM,7.65,10.13,3.64,0.91,1,63.43
22-C-1595127-BULK,1/29/2024,10:38 AM,7.62,9.93,3.55,0.92,0.98,63.24
22-C-1595193-BULK,1/29/2024,10:39 AM,8.66,11.17,3.72,1.66,1.41,62.61
22-C-1595193-BULK,1/29/2024,10:40 AM,8.64,11.2,3.45,1.56,1.38,62.17
22-C-1595193-BULK,1/29/2024,10:41 AM,8.45,11.28,3.48,1.61,1.37,62.22
22-C-1595140-BULK,1/29/2024,10:42 AM,7.75,12.71,3.28,2.56,1.07,59.04
22-C-1595140-BULK,1/29/2024,10:43 AM,7.88,12.89,3.45,2.46,1.04,58.43
22-C-1595140-BULK,1/29/2024,10:43 AM,7.49,12.77,3.41,2.36,1.02,58.46
22-C-1595196-BULK,1/29/2024,10:45 AM,7.91,12.69,4.02,1.19,1.06,58.65
22-C-1595196-BULK,1/29/2024,10:46 AM,8.11,12.5,3.62,1.02,1.03,58.88
22-C-1595196-BULK,1/29/2024,10:46 AM,7.87,12.93,3.39,1.23,1.05,59.12
22-C-1595223-BULK,1/29/2024,10:48 AM,8.62,8.27,3.33,0.86,1.03,62.87
22-C-1595223-BULK,1/29/2024,10:48 AM,8.41,8.05,4.06,0.62,1.06,62.94
22-C-1595223-BULK,1/29/2024,10:49 AM,7.78,8.09,3.62,0.81,1.05,64.93
22-C-1595233-BULK,1/29/2024,10:50 AM,8.29,10.54,3.1,1.51,1.06,61.56
22-C-1595233-BULK,1/29/2024,10:51 AM,8.54,9.92,4.07,1.22,1.1,61.73
22-C-1595233-BULK,1/29/2024,10:51 AM,8.43,9.5,4.03,1.23,1.15,61.97
22-C-1595297-BULK,1/29/2024,10:53 AM,8.18,11.67,4.63,1.98,1.2,58.88
22-C-1595297-BULK,1/29/2024,10:53 AM,8.23,11.63,3.7,2.17,1.07,58.88
22-C-1595297-BULK,1/29/2024,10:54 AM,8.25,11.78,4.06,2.41,1.14,57.65
22-C-1595248-BULK,1/29/2024,10:55 AM,7.64,12.69,3.94,1.1,1.17,59.33
22-C-1595248-BULK,1/29/2024,10:56 AM,7.82,12.37,4.13,0.89,1.16,57.67
22-C-1595248-BULK,1/29/2024,10:57 AM,7.85,12.74,4.41,0.86,1.16,57.42
22-C-1595431-BULK,1/29/2024,10:58 AM,6.91,11.73,4.02,1.36,0.91,60.26
22-C-1595431-BULK,1/29/2024,10:59 AM,7.21,11.43,4.02,1.27,0.9,60.4
22-C-1595431-BULK,1/29/2024,10:59 AM,7.2,11.59,4.03,1.3,0.9,60.35
22-C-1581791-BULK,1/29/2024,11:01 AM,6.64,15.43,4.26,0.81,0.9,55.32
22-C-1581791-BULK,1/29/2024,11:01 AM,6.64,15.33,4.48,1,0.93,54.71
22-C-1581791-BULK,1/29/2024,11:02 AM,6.54,15.34,4.52,1.01,0.92,54.83
22-C-1584943-BULK,1/29/2024,11:04 AM,7.31,7.4,3.67,1.07,1.15,66.19
22-C-1584943-BULK,1/29/2024,11:05 AM,7.66,7.61,3.58,1.15,1.22,66.5
22-C-1584943-BULK,1/29/2024,11:05 AM,7.36,7.49,3.96,1.23,1.23,65.79
22-C-1584947-BULK,1/29/2024,11:07 AM,6.81,9.23,3.16,0.77,1.13,66.03
22-C-1584947-BULK,1/29/2024,11:07 AM,6.93,9.13,3.22,0.92,1.13,65.75
22-C-1584947-BULK,1/29/2024,11:08 AM,6.53,9.2,3.35,0.89,1.13,65.83
22-C-1584936-BULK,1/29/2024,11:09 AM,7.96,8.12,3.42,0.73,1.19,65.25
22-C-1584936-BULK,1/29/2024,11:10 AM,7.93,7.93,3.03,0.89,1.18,65.09
22-C-1584936-BULK,1/29/2024,11:10 AM,7.91,7.99,3.33,0.77,1.16,64.78
22-C-1584937-BULK,1/29/2024,11:12 AM,7.5,8.37,3.16,1.44,1.02,63.82
22-C-1584937-BULK,1/29/2024,11:12 AM,6.96,8.38,3.57,1.44,1.05,65.25
22-C-1584937-BULK,1/29/2024,11:13 AM,7.48,7.98,3.15,1.76,1.04,65.13
22-C-1584938-BULK,1/29/2024,11:18 AM,7.67,7.52,3.42,0.42,0.94,66.23
22-C-1584938-BULK,1/29/2024,11:19 AM,7.8,7.26,4.32,0.48,1.09,65.09
22-C-1584938-BULK,1/29/2024,11:19 AM,8.22,7.29,4.14,0.31,1.03,65.62
22-C-1584939-BULK,1/29/2024,11:20 AM,7.6,8.11,3.38,1.38,1.21,62.91
22-C-1584939-BULK,1/29/2024,11:21 AM,7.66,8.35,3.68,1.18,1.23,62.73
22-C-1584939-BULK,1/29/2024,11:21 AM,7.63,8.2,3.11,0.89,1.07,65.66
22-C-1584932-BULK,1/29/2024,11:23 AM,8.31,8.18,3.41,1.17,1.15,63.19
22-C-1584932-BULK,1/29/2024,11:23 AM,8.15,8.57,3.89,1.28,1.2,62.73
22-C-1584932-BULK,1/29/2024,11:24 AM,8.36,8.36,3.37,1.28,1.11,62.95
22-C-1584933-BULK,1/29/2024,11:25 AM,8.03,8.76,3.55,1.19,1.03,63.99
22-C-1584933-BULK,1/29/2024,11:25 AM,7.98,8.42,3.3,1.07,1.06,65.42
22-C-1584933-BULK,1/29/2024,11:26 AM,8.11,8.49,2.9,1.38,1.02,63.59
22-C-1584934-BULK,1/29/2024,11:27 AM,8.24,7.54,3.64,1.63,1.26,65.39
22-C-1584934-BULK,1/29/2024,11:28 AM,8.29,7.17,3.69,1.85,1.28,65.4
22-C-1584934-BULK,1/29/2024,11:28 AM,8.14,7.48,3.47,1.9,1.26,65.73
22-C-1584935-BULK,1/29/2024,11:29 AM,7.93,8.84,3.72,0.88,1.11,64.48
22-C-1584935-BULK,1/29/2024,11:30 AM,8.05,8.94,3,1.14,1.13,63.58
22-C-1584935-BULK,1/29/2024,11:30 AM,8.06,9.08,4.2,0.72,1.16,63.83
22-C-1584946-BULK,1/29/2024,11:32 AM,7.71,7.92,4.23,0.89,1.07,65.47
22-C-1584946-BULK,1/29/2024,11:32 AM,7.57,8.08,4.15,1.02,1.08,64.54
22-C-1584946-BULK,1/29/2024,11:33 AM,7.46,8.09,4.13,0.88,1.06,65.52
22-C-1584945-BULK,1/29/2024,11:34 AM,7.65,7.89,4.01,0.89,1.09,64.9
22-C-1584945-BULK,1/29/2024,11:35 AM,7.99,7.85,4.36,0.81,1.22,64.53
22-C-1584945-BULK,1/29/2024,11:35 AM,7.49,7.72,3.56,0.99,1.21,65.2
22-C-1584944-BULK,1/29/2024,11:36 AM,7.73,7.92,3.13,1.09,1.02,65.15
22-C-1584944-BULK,1/29/2024,11:37 AM,7.82,8.18,3.45,1.28,1.08,63.49
22-C-1584944-BULK,1/29/2024,11:37 AM,7.47,8.05,3.59,1.14,1.08,65.09
22-C-1584951-BULK,1/29/2024,11:39 AM,7.83,8.88,3.31,1.16,1.09,65.03
22-C-1584951-BULK,1/29/2024,11:39 AM,7.63,9.09,3.54,0.93,1.05,64.95
22-C-1584951-BULK,1/29/2024,11:40 AM,7.89,8.54,3.34,1.09,1.11,65
22-C-1584950-BULK,1/29/2024,11:41 AM,7.44,8.17,4.38,0.73,1.22,64.15
22-C-1584950-BULK,1/29/2024,11:42 AM,7.82,7.91,4.25,0.72,1.14,64.25
22-C-1584950-BULK,1/29/2024,11:42 AM,7.74,8.08,3.19,1.2,1.15,64.6
22-C-1584949-BULK,1/29/2024,11:43 AM,8.1,8.44,4.07,1.34,1.34,64.15
22-C-1584949-BULK,1/29/2024,11:44 AM,8.13,7.93,3.57,1.5,1.29,65.38
22-C-1584949-BULK,1/29/2024,11:44 AM,8.15,8.11,4.36,1.27,1.3,64.61
22-C-1584948-BULK,1/29/2024,11:46 AM,7.6,7.91,4.38,0.79,1.12,63.81
22-C-1584948-BULK,1/29/2024,11:46 AM,7.82,7.63,3.53,1.15,1.19,64.33
22-C-1584948-BULK,1/29/2024,11:47 AM,7.94,7.92,4.1,1.15,1.18,63.77
22-C-1584955-BULK,1/29/2024,11:48 AM,8.08,7.96,3.36,1.27,1.29,66.05
22-C-1584955-BULK,1/29/2024,11:49 AM,7.67,8.45,3.31,1.11,1.16,64.29
22-C-1584955-BULK,1/29/2024,11:49 AM,7.96,8.49,3.31,1.25,1.22,64.04
22-C-1584954-BULK,1/29/2024,11:51 AM,8.13,6.92,3.86,1.6,1.31,66.15
22-C-1584954-BULK,1/29/2024,11:51 AM,8.06,7.34,3.02,1.85,1.22,66.5
22-C-1584954-BULK,1/29/2024,11:52 AM,7.8,6.95,3.7,1.61,1.28,67.05
22-C-1584953-BULK,1/29/2024,11:53 AM,7.53,7.9,4.22,0.6,1.06,65.3
22-C-1584953-BULK,1/29/2024,11:53 AM,7.38,7.92,3.64,0.87,1.02,65.9
22-C-1584953-BULK,1/29/2024,11:54 AM,7.35,8.16,3.39,0.82,1,65.7
22-C-1584952-BULK,1/29/2024,11:55 AM,7.83,7.91,4.28,0.61,1.14,65.35
22-C-1584952-BULK,1/29/2024,11:55 AM,7.64,8.64,3.84,0.67,1.05,66.04
22-C-1584952-BULK,1/29/2024,11:56 AM,7.39,8.61,4.27,0.55,1.08,65.18
22-C-1584956-BULK,1/29/2024,11:57 AM,7.17,8.14,4.35,0.67,1.18,64.75
22-C-1584956-BULK,1/29/2024,11:58 AM,7.34,8.51,4.51,0.63,1.18,64.78
22-C-1584956-BULK,1/29/2024,11:59 AM,7.55,8.19,4.3,0.77,1.13,65
22-C-1584957-BULK,1/30/2024,2:28 PM,7.78,7.84,3.74,1,1.15,64.35
22-C-1584957-BULK,1/30/2024,2:30 PM,7.68,8.11,3.55,0.8,1.07,65.56
22-C-1584957-BULK,1/30/2024,2:31 PM,7.46,7.92,3.35,0.97,1.05,66.62
22-C-1584958-BULK,1/30/2024,2:34 PM,8.1,7.87,4.14,1.02,1.22,66.33
22-C-1584958-BULK,1/30/2024,2:34 PM,8.56,7.8,3.37,1.34,1.24,66.5
22-C-1584958-BULK,1/30/2024,2:35 PM,8.29,7.75,3.7,1.17,1.17,67.12
22-C-1584963-BULK,1/30/2024,2:41 PM,7.98,7.91,3.82,1.02,1.08,65.1
22-C-1584963-BULK,1/30/2024,2:42 PM,7.46,8.02,4.65,0.71,1.16,63.56
22-C-1584963-BULK,1/30/2024,2:43 PM,7.55,7.77,3.56,0.94,1.01,65.78
22-C-1584959-BULK,1/30/2024,2:45 PM,8.23,8.45,4.5,0.91,1.14,64.62
22-C-1584959-BULK,1/30/2024,2:46 PM,8.02,8.21,4.01,0.83,1.1,64.96
22-C-1584959-BULK,1/30/2024,2:48 PM,7.72,8.05,3.25,1.13,1.04,65.55
22-C-1584961-BULK,1/30/2024,2:49 PM,7.93,8.37,4.04,1.43,1.33,65.56
22-C-1584961-BULK,1/30/2024,2:50 PM,7.88,8.14,3.76,1.68,1.37,65.68
22-C-1584961-BULK,1/30/2024,2:51 PM,7.93,8.08,3.72,1.61,1.33,66.2
22-C-1584962-BULK,1/30/2024,2:53 PM,7.69,10.66,3.87,1.16,1.17,62.76
22-C-1584962-BULK,1/30/2024,2:54 PM,7.76,11.31,3.25,1.33,1.13,63.09
22-C-1584962-BULK,1/30/2024,2:55 PM,7.41,11.25,4.23,0.97,1.15,62.24
22-C-1584960-BULK,1/30/2024,2:58 PM,7.97,7.5,4.31,1.32,1.36,65.93
22-C-1584960-BULK,1/30/2024,2:59 PM,7.93,7.3,3.9,1.53,1.36,66.11
22-C-1584960-BULK,1/30/2024,3:00 PM,7.9,7.88,4.38,1.43,1.38,65.84
22-C-1584964-BULK,1/30/2024,3:02 PM,8.02,9.22,4.75,0.58,1.11,64.38
22-C-1584964-BULK,1/30/2024,3:03 PM,7.86,9.36,4.97,0.81,1.12,64.09
22-C-1584964-BULK,1/30/2024,3:04 PM,7.67,8.89,3.9,0.86,1,64.44
22-C-1584965-BULK,1/30/2024,3:05 PM,7.54,6.97,3.57,1.11,1.16,63.94
22-C-1584965-BULK,1/30/2024,3:06 PM,7.62,7.08,3.67,1.15,1.13,64.46
22-C-1584965-BULK,1/30/2024,3:07 PM,7.48,7.29,4.14,0.69,1.08,66.15
22-C-1584966-BULK,1/30/2024,3:09 PM,7.61,7.42,3.94,1.71,1.32,66.92
22-C-1584966-BULK,1/30/2024,3:10 PM,7.37,7.23,3.65,1.65,1.26,67.27
22-C-1584966-BULK,1/30/2024,3:11 PM,7.16,7.35,3.66,1.68,1.23,67.04
22-C-1584967-BULK,1/30/2024,3:13 PM,7.61,7.38,4.14,0.3,1.04,66.59
