loc	genotype	earHt.mu	flagLeafHt.mu	tasselTipHt.mu	combineMoisture.mu	combineTestWt.mu	earLen.mu	earFillLen.mu	earWidth.mu	shelledCobWidth.mu	shelledCobWt.mu	shelledCobLen.mu	kernelsPerEar.mu	moistureCorrectedStarch.mu	moistureCorrectedProtein.mu	moistureCorrectedOil.mu	moistureCorrectedFiber.mu	moistureCorrectedAsh.mu	yieldPerAc.mu	GDDToAnthesis.mu	GDDToSilk.mu	kernelsPerRow.mu	kernelRows.mu	moistureCorrectedKernelMass.mu	moistureCorrectedHundredKernelWt.mu	ASI.GDD.mu	daysToAnthesis.mu	daysToSilk.mu	ASI.mu	earHt.max	flagLeafHt.max	tasselTipHt.max	combineMoisture.max	combineTestWt.max	earLen.max	earFillLen.max	earWidth.max	shelledCobWidth.max	shelledCobWt.max	shelledCobLen.max	kernelsPerEar.max	moistureCorrectedStarch.max	moistureCorrectedProtein.max	moistureCorrectedOil.max	moistureCorrectedFiber.max	moistureCorrectedAsh.max	yieldPerAc.max	GDDToAnthesis.max	GDDToSilk.max	kernelsPerRow.max	kernelRows.max	moistureCorrectedKernelMass.max	moistureCorrectedHundredKernelWt.max	ASI.GDD.max	daysToAnthesis.max	daysToSilk.max	earHt.sp	flagLeafHt.sp	tasselTipHt.sp	combineMoisture.sp	combineTestWt.sp	earLen.sp	earFillLen.sp	earWidth.sp	shelledCobWidth.sp	shelledCobWt.sp	shelledCobLen.sp	kernelsPerEar.sp	moistureCorrectedStarch.sp	moistureCorrectedProtein.sp	moistureCorrectedOil.sp	moistureCorrectedFiber.sp	moistureCorrectedAsh.sp	yieldPerAc.sp	GDDToAnthesis.sp	GDDToSilk.sp	kernelsPerRow.sp	kernelRows.sp	moistureCorrectedKernelMass.sp	moistureCorrectedHundredKernelWt.sp	ASI.GDD.sp	daysToAnthesis.sp	daysToSilk.sp	ASI.sp
Lincoln	LH74 X PHN82	75.4147841196951	157.422032460276	202.442963832039	12.7316605683488	62.3449868944037	NA	13.8692961761642	3.64082625743504	2.51161421015503	17.3310250468789	15.8924745463807	412.032391803814	68.1827563782931	10.7212301424375	3.97445615642455	1.11598630903246	1.1001385798035	41.7400727237313	1340.02205686315	1411.2609598732	31.2369629606996	15.2546200075413	94.5919954721515	22.43812822536	75.6264154789448	58.7825595172716	61.6223150677359	2.93816648707881	87.2035367090122	170.075623698007	217.947348958857	13.6858281475621	62.5397258355724	-Inf	15.0074563931067	3.94010078410517	2.70842244440397	20.9911194681138	16.7184463269874	464.061484290552	68.5522235116388	11.6912601299923	4.06503503511439	1.22096416671439	1.13387330902734	58.7554817139445	1359.01339554436	1447.24745182471	33.8730586780951	15.9195044399527	117.309951731747	24.5771197299788	102.370131903655	59.5575527287685	63.3224603945991	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Lincoln	LH82 X PHB47	74.6989253503269	159.475841896092	201.859570322952	11.3537432848308	62.623017693211	NA	13.2750589124246	3.50077555888595	2.46182338441791	14.3413983323924	14.8372200961192	406.589053420707	67.8587760355218	10.7970273568083	4.37014366891535	1.07781930741473	1.13243608674512	31.5895368582542	1341.21606973962	1404.997785926	31.8028694244275	15.4996726209033	75.4365114915233	18.0295545841215	65.6554099001059	58.8309581861615	61.3134292281115	2.48841269867996	82.8036315915353	174.326054215767	219.495536918797	13.7563658160673	64.0589754217322	-Inf	15.5332145842299	3.88888430937521	2.72348013195562	19.4100384420506	17.1079700532626	553.25400844142	69.1540007757332	13.4447896067222	4.77795157866605	1.21095139553542	1.23279396782531	51.3585494275557	1392.74399137442	1440.01874046808	36.4157591087085	17.0672301709368	106.151952789817	20.3835865845758	93.4760758276502	60.886912337839	62.718811489676	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Lincoln	LH82 X PHJ89	80.1283087738475	166.15261392493	208.842640140324	12.6408317326442	62.4572808342782	NA	13.6135852510915	3.59252661382045	2.4926909687652	13.961154622561	15.1019275938755	447.059089449008	68.1374192154897	10.7237785090055	4.11136945130417	1.02178129138602	1.1653007971533	44.870760618599	1326.31941223144	1371.52421456894	32.2168224751113	16.3545176288477	85.8586693007469	19.0632027328893	54.2589299285733	58.241975526493	60.0204887967061	1.86870426306277	83.9081281078132	171.562720527096	214.092992650691	13.0529056907853	62.6521483833849	-Inf	14.6711608636386	3.94759832886578	2.71714366184825	16.5202948170423	16.2219018839923	502.891809521886	69.1031179161773	12.5032763874571	4.28879628545802	1.16346685165432	1.21492890792764	58.9449558235406	1350.66792317614	1390.41212147487	35.2064025291326	16.8385061371973	106.739721724223	21.4048033427189	66.3520716677862	59.1716419585941	60.7866673131876	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Lincoln	LH82 X W606S	83.2593282150357	166.203876741948	208.677525948398	12.8334995397316	62.3153177138716	NA	13.8446003656936	3.62808585598284	2.55782435513854	15.2992354941341	15.7313341698337	415.63186443594	68.2710981205212	10.713658404522	3.95170890777704	1.04174813167577	1.16063418088294	59.1842144622348	1350.21041074708	1400.88504584801	30.384387558438	16.5228893870216	83.1464173687115	19.7743391031616	51.1365525639187	59.1753492759697	61.1321307454757	1.96322262213808	93.8448256323033	176.079519674858	228.284755903682	13.4067621406508	62.601906204559	-Inf	14.8481343817057	3.81655132558223	2.73567811066347	18.3860000718178	16.5255035141411	456.830321583245	68.8006807829935	11.2329090051728	4.01216324144852	1.14781621686928	1.20607607637961	72.7977570807728	1395.15484625509	1441.08900863271	31.985861270068	17.594743493696	99.7581670630817	21.0811396060102	90.2245742230644	60.8961760149525	62.6699896437068	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Lincoln	N209 X 3IIH6	84.2250937494462	169.529194996483	214.853461546366	12.350420202725	62.4874851531764	NA	13.2954285941388	3.73419083537583	2.5923320229431	13.676920963136	15.1965749967835	379.122449723825	67.461921982179	11.0659463803343	4.22556361546973	1.27919744660245	1.23389358595	46.0735449934398	1330.13856262507	1408.87507892435	28.0960353487461	16.4338876723525	78.2340330686141	20.2459881064219	79.1002558509569	58.4034928518541	61.4751207918493	3.11786626513863	93.6750685763086	188.927460180222	234.672015933046	13.1622794910557	62.7998763322624	-Inf	14.84298832356	4.05095359711513	2.75733328455545	18.7592733862827	16.308142252763	430.557389737869	69.3315537947813	12.6428741371471	4.39105062274054	1.43283809527102	1.28090046279465	58.9215900309284	1370.5080905348	1451.98026079093	31.3444574577637	16.7957788947171	107.342698933699	24.7647806729467	95.2798615196091	60.022585768547	63.1139387360187	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Lincoln	PHB47 X 3IIH6	78.6621958838141	170.673754357936	215.660216373737	11.2437308527645	63.1221280759014	NA	13.4851122939157	3.50492699900927	2.45166919429439	15.3797594359757	15.05490094588	379.207059422927	66.4093606011526	11.6637621600263	4.29912086279316	1.35264861905125	1.2261468504438	24.2529891632083	1350.65304374505	1447.28670512828	29.7437226143461	15.6800080963224	79.7542397524508	19.102098203146	99.2894692904374	59.2027047858313	63.0570139851805	3.9414632231807	89.5140463199331	188.314029375311	236.565910350617	12.5269389606529	63.8288547918266	-Inf	16.0131695167515	3.84865901361509	2.82478283501484	21.4432198202663	17.7184208784333	511.437763764645	68.147603920178	13.6194804908224	4.35420626954552	1.52285402138561	1.27841728670766	37.3493121628646	1387.96729300404	1542.81953900955	34.0145616703573	16.6886188681252	115.278221611903	21.24274610923	167.575674282591	60.7131047241498	67.1633845435006	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Lincoln	PHB47 X LH185	81.6502939082914	176.777068662216	223.378610415059	12.9317252541207	62.2135084061028	NA	14.685452972392	3.84451017288	2.5455342623234	19.5820354586262	16.6718388626925	421.009595462972	66.3181147430953	11.1311326274051	3.98907174709363	1.82891655655161	1.16521666604963	37.4038227802134	1363.63517705457	1427.93928074039	34.2211570311668	14.3792471765649	101.253213419684	23.8783786186187	63.7238301300449	59.7214209369104	62.187569172083	2.38649350305292	93.9005091319457	183.579868195353	236.697751157837	14.251654620739	62.5632347405833	-Inf	16.3338069437767	4.06919642896147	2.74628592479929	23.1522213733091	17.4443490806294	476.544913416108	68.9117806428176	12.4823863120541	4.14379219307976	2.06596732023224	1.20678476463771	53.7155055126396	1386.32852025327	1456.85220343664	36.7265511589639	14.8135053034741	124.550696914374	28.1562876334983	95.662819296522	60.6399205277017	63.1553444307393	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Lincoln	PHB47 X PHJ89	83.7927217633426	173.593546089564	217.88079706268	12.0662754788265	62.4259287686037	NA	13.5163915658871	3.5488402654449	2.42799122696436	13.593394963857	14.9841029859141	369.577536476546	68.400720438125	10.1214574308746	3.9837764424607	1.12944960654368	1.03721569232119	39.6539197432583	1357.98304220782	1417.47832300645	31.1387584398842	14.2981585828922	76.4205799650964	20.3691079126967	60.1186098297341	59.5027850236025	61.774442514348	2.28301438844636	90.2502527994044	182.183512217397	227.10716389885	12.2569750963483	62.6134738519796	-Inf	14.0140040739076	3.70802367450388	2.63322715337302	13.8350271730193	15.6087698621847	394.450873677188	69.7567729751074	11.4705806984523	4.18942095909733	1.26639455246368	1.09863039814233	61.3864344021075	1396.94710254806	1457.2928403741	33.1690309960971	14.7131114673438	83.049306315348	20.7281939666783	92.5870482407324	61.0431594930591	63.254205776449	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Lincoln	PHB47 X PHK56	76.2719606328638	172.865678275425	218.285945156684	12.239576731051	62.5796920987085	NA	13.5441240118478	3.51659004369368	2.34928592336577	15.9559199786499	14.8349263237859	402.938018832385	67.1873880668345	11.6366752992857	4.16808455820917	1.3422356482411	1.06408584824746	42.3326179629522	1330.88146092711	1395.34712814577	32.0983178718541	14.8812268173251	85.3819358634249	20.3571546811703	67.3999627755511	58.4217378885596	60.9563347795419	2.59808362988241	83.2662344863304	188.041361497228	238.459873667424	14.0897121087427	63.6756016348074	-Inf	14.9295272860697	3.98861093305767	2.66298910978338	21.7396811523035	16.3585079077741	463.80477968407	69.0785123942392	13.2046357532961	4.38228425070415	1.55006309008847	1.09555013879666	61.8970264670228	1359.67896943157	1470.16125971217	35.2019010448191	15.1722248986153	117.368484606145	25.1829463181555	113.246062753916	59.5401352398125	63.876545832403	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Lincoln	PHG39 X PHM49	82.0372630464016	170.349743749941	216.178513688545	13.5241364689778	61.6130591473459	NA	13.0419989255671	3.63872826962944	2.31331152981092	14.6268335907262	14.9353875097413	379.620333685956	68.3683542723791	10.1843903508471	3.89169136292331	1.40797252896412	1.03299372139468	44.6246916085182	1410.99894766949	1477.06419634108	29.4343736274945	14.91027897721	89.3913625821574	23.5421411414059	80.727542457331	61.5278891004416	64.1018913288605	3.1602485995439	94.9291111102108	189.147738493367	236.010209437768	14.4109542340372	61.8985740221367	-Inf	14.9113459102248	3.80496907939954	2.55357997318206	20.1899352187194	17.1097524027724	487.547340810116	69.3036273964292	11.6204289833748	4.30394140308894	1.50387676666186	1.08937987403972	67.5186408196074	1473.60374222992	1523.2793493219	34.9445164038793	15.2390051987794	132.15183658212	25.9989978264169	122.563571464319	64.0332401675427	65.891939684493	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Lincoln	PHG39 X PHN82	78.4482635002498	164.759654741917	213.922593870619	12.2370564064485	62.211659242512	NA	14.524452089624	3.80007990377098	2.61142895756867	16.8898934644824	16.3920758233773	444.833981213065	68.9387650078009	10.2908897260024	4.01732163963376	1.11504412287725	1.03585345267513	51.4537413032523	1372.52021090523	1447.65142233642	32.9106340459491	15.2411535798063	105.972723339221	22.8721652459697	80.2695825241536	60.0676113649607	62.9608067694456	2.97367038525695	88.9176424451406	179.614489488625	225.030461014288	12.2949661177575	62.3556093316662	-Inf	15.8534467686638	3.9372769461775	2.78194499342105	22.0588554885097	17.704756748582	504.80063818043	69.5961329071515	11.3569477093661	4.14656745010903	1.20643409312714	1.07386244117446	69.3569037302854	1401.97085868062	1503.58011560767	35.9841316990365	15.5780415177401	131.780828059901	25.0820138252	98.4371389938155	61.2125713453479	65.1717657874825	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Lincoln	PHJ40 X LH82	76.0739953242901	158.929756853395	200.196071903115	12.6873007205298	62.4089831181106	NA	13.2508757393706	3.61642029033445	2.55821882850807	16.2874498532008	14.9804990617155	410.910443163989	67.4844122734835	11.2350466566596	4.1016520735945	1.19209433569994	1.16697273796254	54.9388203151905	1285.38416544511	1339.86930489098	31.1487187187442	15.551618864201	85.3526963859652	20.0844264381923	60.1739909272669	56.7662659683719	58.8311274696609	2.20716320175324	81.2130551711339	171.742827577959	214.930334474911	13.4531932801722	62.6761821149321	-Inf	15.7516752720605	3.92551471075046	2.80935623162983	23.3522633226285	17.6035362144846	523.339973148398	68.8604261220072	13.4553948752204	4.28010980457531	1.46753164936038	1.26561519725835	73.1843230988582	1321.51456579258	1377.70013557917	34.9840766376904	16.4796184825513	136.227513317491	24.8584275833358	75.3937288752884	58.0220084643161	60.2515752948831	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Lincoln	PHK56 X 3IIH6	77.1645991052433	162.314045903418	210.706544835599	12.2013538011713	62.6003978210863	NA	13.042226652584	3.5438699984883	2.3431266850699	13.9873304533834	14.2442141568292	375.174750560091	67.4199579118318	10.994473391549	4.18501588598686	1.379283798341	1.22420279950294	28.4582718841202	1334.04596058982	1410.0906710203	29.7491608543796	15.2277379054376	77.0279446736742	19.0088616180416	80.3475470477706	58.5480853737427	61.546868060031	3.16110294506349	85.9058810970242	175.266034044359	225.1532250214	12.8238037316503	63.0016662263229	-Inf	14.058262298747	3.8383145555243	2.68553248853654	18.0196119855647	15.6319245719067	434.764235521835	69.0449984657504	12.9761590614332	4.30327592010996	1.54549587541161	1.30809857493566	42.5318874146033	1380.60031587944	1472.82649359919	32.8073099115362	15.8931443367937	92.1964491732044	21.062504862199	143.690518282495	60.4077274032421	64.0177610027693	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Lincoln	PHK56 X LH145	72.8584049928159	164.698433343383	211.22216152468	12.0030174788585	62.3385171307857	NA	13.5219282999211	3.49122759299	2.43012107879535	13.7466507018085	15.0820038891592	406.290459578087	67.9922448029757	11.0084486121253	4.07530217910962	1.12821324274567	1.1243346355111	34.544765419923	1315.00067433908	1365.70330925873	32.2143822197568	14.7188435622873	78.8753345787774	18.9298657577011	56.3082406609158	57.8163627433129	59.795920804701	2.06149634201114	79.5564839386464	166.750458739176	212.094879288764	12.1722245484927	62.5305476767089	-Inf	14.0914930945978	3.59576968176088	2.52283640878507	15.3247046120346	15.6245223268756	445.39117903464	68.6796025680745	11.649097325156	4.12874928923515	1.19462378002852	1.20953333404589	36.5063356745612	1332.72053576319	1391.40667598939	34.5144421965707	14.9606165763819	90.8811130217923	20.6785393692111	70.6192418252996	58.4995090708826	60.8005295720175	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Lincoln	PHK56 X LH185	74.6095933786456	166.143152544204	213.756246490486	12.0026743671819	62.6010580680303	NA	13.9989980396533	3.62631048799897	2.4053807457003	18.1363049114398	15.2380497389069	359.057521284653	66.8214588413405	10.8510447681386	3.82443702222852	1.64610067933933	1.02810836145744	33.5601747660509	1352.06650828994	1442.45586540867	31.1033649642041	14.6220973349299	87.4642914665786	24.0917872466243	92.5638611991142	59.2667152854259	62.816644128411	3.69011257255242	82.4976479569605	178.370159400438	227.092299247015	12.8428689532838	63.9174425967563	-Inf	15.6307867271677	3.85115298457594	2.56464763890536	23.7105914279746	16.810634635484	407.704888310569	69.7869925996172	11.5158780836207	3.99196706646324	1.87764794838658	1.08445267729735	51.1194452083051	1394.87323026184	1536.15893801879	33.908426760052	14.7710730671964	103.414306978611	27.0829870544213	133.376643146802	60.9820007229101	66.8025587123267	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
