"genotype","earHeight.mu","flagLeafHeight.mu","combineMoisture.mu","combineTestWeight.mu","earFillLength.mu","earWidth.mu","shelledCobWidth.mu","shelledCobMass.mu","earLength.mu","kernelsPerEar.mu","percentStarch.mu","percentProtein.mu","percentOil.mu","percentFiber.mu","percentAsh.mu","yieldPerAcre.mu","GDDToAnthesis.mu","GDDToSilk.mu","kernelsPerRow.mu","kernelRowNumber.mu","moistureCorrectedKernelMassPerEar.mu","moistureCorrectedHundredKernelMass.mu","anthesisSilkingIntervalGDD.mu","daysToAnthesis.mu","daysToSilk.mu","anthesisSilkingInterval.mu","earHeight.max","flagLeafHeight.max","combineMoisture.max","combineTestWeight.max","earFillLength.max","earWidth.max","shelledCobWidth.max","shelledCobMass.max","earLength.max","kernelsPerEar.max","percentStarch.max","percentProtein.max","percentOil.max","percentFiber.max","percentAsh.max","yieldPerAcre.max","GDDToAnthesis.max","GDDToSilk.max","kernelsPerRow.max","kernelRowNumber.max","moistureCorrectedKernelMassPerEar.max","moistureCorrectedHundredKernelMass.max","anthesisSilkingIntervalGDD.max","daysToAnthesis.max","daysToSilk.max","anthesisSilkingInterval.max","earHeight.min","flagLeafHeight.min","combineMoisture.min","combineTestWeight.min","earFillLength.min","earWidth.min","shelledCobWidth.min","shelledCobMass.min","earLength.min","kernelsPerEar.min","percentStarch.min","percentProtein.min","percentOil.min","percentFiber.min","percentAsh.min","yieldPerAcre.min","GDDToAnthesis.min","GDDToSilk.min","kernelsPerRow.min","kernelRowNumber.min","moistureCorrectedKernelMassPerEar.min","moistureCorrectedHundredKernelMass.min","anthesisSilkingIntervalGDD.min","daysToAnthesis.min","daysToSilk.min","anthesisSilkingInterval.min","earHeight.pl","flagLeafHeight.pl","combineMoisture.pl","combineTestWeight.pl","earFillLength.pl","earWidth.pl","shelledCobWidth.pl","shelledCobMass.pl","earLength.pl","kernelsPerEar.pl","percentStarch.pl","percentProtein.pl","percentOil.pl","percentFiber.pl","percentAsh.pl","yieldPerAcre.pl","GDDToAnthesis.pl","GDDToSilk.pl","kernelsPerRow.pl","kernelRowNumber.pl","moistureCorrectedKernelMassPerEar.pl","moistureCorrectedHundredKernelMass.pl","anthesisSilkingIntervalGDD.pl"
"PHB47 X LH185",98.3860725449951,231.318873018404,13.7752412014052,59.2625905341118,14.6602782089487,4.13698666820913,2.5447490585486,18.8885999391955,16.484649354472,454.15936958385,68.5908112226599,10.0268167208607,3.74163156992322,1.42982425676545,1.07758942846135,133.157291581344,1361.05105186852,1376.28535616215,33.972777815188,14.3915789550963,132.977680193217,28.6410019537842,15.0708833835841,66.6471695774536,67.3070638379744,0.606163888288876,129.164430323732,296.189844827008,19.5578826437421,62.5632347405835,17.0291286640266,4.75133628118783,3.07582527875206,24.7,18.9,556,71.7972073143368,12.52,4.14379219307976,2.06596732023224,1.24497683765631,204.542252133307,1465.02665710002,1471.0140605093,41.981856274059,15.5837248816374,178.074378682261,33.7278722716863,118.55,73.3378464916626,77.3616394805553,5.20820751641469,55.5501653295909,169.431275664191,8.2,54.8072364226608,11.8903013173324,3.49451031453681,2.20916285945963,13.8328744693176,13,335.623877678276,64.3931053401928,6.86,3.32319233042578,0.942762417718695,0.782503439714435,22.7801369436915,1282.10634961437,1271.34427410258,25.9320400098331,13.0687116784814,70.4739247477405,21.4820211326054,-160.6,58.9186039233609,60.3713303164808,-7,0.897665740369735,0.934142247369746,0.853682401736272,0.968543354449959,0.969400302709268,0.843982519450867,0.970115388465174,0.507589964136424,0.64097444319851,0.881373181909278,1.1288427470558,1.11241334303287,1.44863933250693,1.12653569110626,0.962571060853647,0.985819428890132,0.638218322809897,0.722585561905875,1.00818054697548,1.0348524470901,0.85553220931966,0.747218759997894,1.05184078812377
"PHB47 X PHJ89",100.974226409552,234.936868178739,12.9426368096674,59.4248035681412,14.5305553047208,3.99455535094936,2.44863708051836,17.4356894633597,15.8610192513677,468.532831082696,69.6669329639575,9.94465474874036,3.99525789050754,1.01145829494937,1.02449857314246,129.578027680219,1366.43066685875,1377.89882865576,34.2782951064522,14.6533413109101,124.674096985397,26.8864668991901,10.0558396014488,66.8892805075037,67.3554397971348,0.394322109076357,131.983015558778,296.964013246431,18.0390478080033,62.6134738519797,18.446234464352,4.49727113384133,2.83814975710774,23.9794429407263,18.2949120921342,656,72.0208139750907,12.45,4.33855431214703,1.41329344817649,1.20195587962431,191.968265643681,1443.22427867949,1482.07201222179,39.6770481267343,16.5449282132096,181.043835182382,35.1936525581267,92.1043224732615,73.8365480770376,77.8076691449314,4.12639204207671,53.0003500510829,168.529611962338,5.3,55.6934680680598,11.1470807424298,3.34164256862078,2.14385284616076,11.5283285558338,11.1,305.018880570488,67.1050708276944,8.37,3.45209814579252,0.525976466906731,0.807770228957451,27.6567358617875,1304.22617507465,1293.27986751858,26.648933888916,13.4890846622301,62.8398775097314,19.7643164508894,-136.4,57.7453225668542,59.4025275542165,-6,1.05804422643573,1.28239318655084,0.763335520944669,0.908864930186137,1.3005108983913,0.877748584784502,0.603755656055747,0.963605197379214,1.56383163021935,1.30872550228864,0.528913502026932,0.72052853132949,1.40924634408214,1.07395533463406,0.901257938978836,1.04904484046968,0.690537150544512,0.756366802766815,1.0757598974152,1.26563916903192,1.03333546622784,0.942859753626657,0.883255711221094
"PHB47 X PHK56",100.69604110815,233.176199415372,13.951007794774,59.5821403034703,14.2662799848976,4.03634547627478,2.49688560657883,19.1268089795433,15.6722633385699,464.132772739141,69.1154850880212,10.294456025996,4.03093543523258,1.19344974314364,1.04511233275338,136.027950991418,1368.9434983725,1379.09443726591,33.6632186200999,14.915988333354,128.604052045251,27.1039756565816,10.8066315949866,66.6877622756023,67.3973663981928,0.43315789642535,136.371931035568,300.322990360302,19.6261301293812,63.6756016348075,16.647894091126,4.53021587197109,2.96171624970677,28.066279336313,18.0363019618027,585,71.8706886075807,14.19,4.38228425070416,1.70862945320808,1.28179033631683,223.123007239249,1469.83150994145,1539.098803881,40.6080443171003,15.8662083621424,188.22723053536,32.8296632534233,116.234349737394,77.0023564697393,80.4238385978604,5.19969005631098,65.8730848494668,159.600396605665,9.42546577425329,55.6590324143216,11.9387234545721,3.00137984115431,1.97891411078866,11.2290249267124,13.1880804627015,334.931208436775,65.9569001560445,6.7,3.40644705688134,0.727647498960641,0.805233921973001,13.7522031092609,1281.97746581154,1228.34213581347,27.7600137116052,14.1202542614964,58.2540925239689,16.3676834493789,-117.5,57.3705246531864,58.0882462889229,-5,0.96400428402591,1.0207318074268,0.792008573765499,0.88532190761222,0.969440550401509,1.09255013649905,1.43542826085116,0.892136556343412,0.893806694848713,0.937838636725929,0.884222192432679,1.28977993662118,1.28089713352474,0.736352343631014,0.817602844570582,1.01293120301438,0.740430172321503,0.785249626446441,0.944081542836668,0.885616035434382,0.957007538600033,0.975414785052247,0.996899262353488
"PHG39 X PHM49",105.264215469813,233.8267693526,15.8582963481979,58.7380372817845,14.3776353397358,4.04245044301089,2.45673750618893,19.2309812172517,16.4626038558127,459.464023399068,69.9154378064663,9.35063639229946,3.84704865951765,1.16657470367908,1.03421105463888,132.860968468572,1423.72339065977,1434.00877577929,32.5692668438676,14.9920481949621,133.499602892497,28.5153929834771,13.677043967067,69.3842124698342,70.0089387858884,0.45430814196087,138.259886300662,301.031417542606,26.2,61.8985740221367,18.4123284644536,4.55941283156749,2.95144669027202,28.3,20.5,610,71.7688023760551,11.85,4.30394140308894,1.64207841369975,1.28136815700285,212.863741088072,1553.06488596923,1643.98111706302,41.9117400935081,16.3559289204656,189.418718171854,34.1419493501149,127.554281093136,80.9395725393544,84.871700227599,4.7077554125752,54.6025754094282,156.066353857186,10.5745549190229,53.9414678338045,11.5502081680888,3.41347627488288,2.20154556700402,10.932052903977,12.4861207090065,283.480905122767,66.8114648190012,7.17,3.15766103364746,0.630640999699892,0.805327022880343,27.5037298923221,1305.54641883313,1310.81626011705,24.0043405535014,13.8037415722805,60.4280674834657,21.4169675672634,-180.86,60.7365606077538,62.3709160050759,-8,1.12218949699342,1.03490277626931,1.19694150857179,0.968800025756445,1.17241622626169,0.941657977888285,0.937575861660956,1.2842295279938,1.57323631202794,1.22759374407601,0.527051193359373,0.72650495270031,0.477484511040083,1.0968245837851,0.959217213600163,1.0202895682314,1.00987831782883,1.11317177223426,1.27911627224128,1.12240676623227,1.01450035753181,0.801947095871445,1.00252057746607
"PHG39 X PHN82",101.542988916616,230.232882995228,15.2551503793558,59.1523106605855,15.2889519012512,4.11755265763357,2.61490429926116,20.8150937110511,17.3443776214411,498.044700546533,70.3015812854404,9.24111642317238,3.9498017968751,0.980257086059874,1.03516529570613,144.107984700758,1399.56035264187,1406.36459605981,34.4481146401212,15.3126529202082,142.317954399636,28.3133428538669,6.28790290829992,68.3636735567772,68.5543693169667,0.173735440683597,134.412451112314,299.498947120696,22.9,62.3556093316663,17.711903992217,4.6194472389398,2.94903507195785,26.0301511964841,19.2,623,71.6853020877704,11,4.18850280173546,1.40333109396649,1.26152870143882,219.63282105672,1504.27057612981,1539.65975850469,41.0145903306729,16.2210378147151,178.299965788826,31.9308211400056,99.2847207891622,76.8411441309008,80.3701620490959,3.88106583899546,52.9445105424716,153.819154714273,10.5816789654909,55.6223505584158,12.0590839606252,3.53933597275377,2.30085569480722,12.7387819520866,14.840127795601,347.848740050724,68.478219631934,7.70340055635257,3.45236126809195,0.556831971262156,0.880808853393805,36.0163105934684,1319.18287259597,1308.1225220656,26.481107038739,14.3831486647804,82.6701067484451,21.4343016058451,-117.06,59.3569761046665,61.379437704154,-5,1.0257751192116,1.03127598163972,1.20392639122499,0.987720906825279,1.22673320662813,0.924101437078844,1.43686382534276,1.03682135173647,1.02314421948406,1.13868670688419,0.462539991490763,0.642410551980992,0.712994081783312,1.12311710182027,0.855216779550216,0.990655895287473,1.01937799531026,0.845432131576637,1.12643954415544,0.935618598334714,0.957177181224258,0.803077380865335,1.03871761169641
"PHJ40 X LH82",98.1505529343064,215.511459757901,13.3908389235621,59.8870882862747,13.8027913384625,3.98316405169895,2.56185191556694,18.6147082721077,15.6133526485654,444.731712804596,69.7403346483313,10.3029109043509,4.09974350312509,0.98072314918486,1.09695989419525,131.64710592009,1317.48001067284,1327.26525266692,31.6205989667485,15.6552418127421,119.038082332856,25.9801396253053,14.4636936358978,64.8602667562404,65.2710992099482,0.608403603967549,125.801272321805,282.794394190191,18.7022362877069,62.6761821149323,15.9583378309345,4.49427831567726,2.92660604105764,24.3714720964397,17.6035362144846,544.856448248455,71.5592410213483,14.07,4.38699839414593,1.46753164936038,1.28181148000243,191.035305897637,1468.61958039709,1529.83083426507,38.6825203588223,16.4796184825513,168.509803202088,31.4536621482762,94.688433762428,77.2729831728269,79.8524270545866,4.31538884597054,60.8886319464409,142.357017449075,5.4,56.1660176843834,11.1845567346837,3.20120902979015,2.15747711464515,10.5,12,278,66.0216556419956,6.69,3.47400393963265,0.553394566029052,0.867717313771925,33.1182386372083,1230.78130322366,1232.04576900904,24.1559343743244,14.6313223564682,56.7138240009214,17.6301740965797,-82.5978611638826,54.6761136437554,55.8968048446702,-3.43397965083189,0.917737845106075,1.01667187751744,0.84673663601476,0.6554768795543,0.85120558373926,0.984598294546964,0.958436566839259,0.837139682865555,0.742536415406955,0.612880788734517,0.852255311650331,1.18418260313099,1.04178105675095,0.967650444870574,0.920082130761128,0.837489106864715,0.868642541512697,0.980661300166135,0.839010274011359,0.956732194574713,0.900573227677092,0.890302582232722,0.808614859870469
"PHK56 X 3IIH6",101.647225951207,229.830141269507,13.3650829983848,59.5572754850725,14.431975302778,4.1074037398917,2.52247086374197,17.7138603586027,15.5801439310101,459.734424127598,69.2403458753213,9.2024156814354,3.89498699895367,1.18425546119173,1.13670013459009,135.521652679586,1361.20368996988,1374.68863777058,32.6060610543477,15.317148006882,129.723626125763,27.5556189314624,16.383321120933,66.6403710912305,67.2528637535426,0.713892952982163,139.11484309743,297.973633102923,17.9853898169728,63.0016662263229,17.7780621942756,4.56628311311747,2.85531686405164,26.7368912508242,17.8,607,72.271414731438,13.78,4.79508787946442,1.60022915363474,1.37464822291436,232.299885056244,1467.5770007418,1529.51219974313,40.3630858968728,16.7772361943451,182.099171417905,33.3006947376404,143.81506967856,77.2254450348002,79.820348119359,5.65681345134295,67.0216537221661,138.019821714434,7.3,55.6717879449482,11.3307073542919,3.18470003805098,2.09243499279117,10.3521952061075,12.8034463434795,322.468114418135,65.4914171508755,7.02,3.30844666699303,0.668705668520964,0.77641519493662,13.5487318722686,1280.40634171532,1294.2583282887,26.4944243461829,14.1687686301633,67.2501609900476,16.8235370566016,-99.56,57.3843725928496,59.6492434613536,-4,1.06439365924146,1.03734561528408,0.818888182246461,1.05471402215501,1.16517356633581,0.95153158887199,0.991189843880889,1.03937012325157,1.15837944010735,0.97897332438612,1.01452298148226,1.15376361044311,1.48006429655053,1.10267913230303,1.30980959416568,1.11963961899118,0.889582626426744,0.651427549867084,0.978978396986437,1.06500105043984,1.01908571058708,1.14923543289236,0.9290655989111
"PHK56 X LH145",97.506110078772,224.669764791381,12.3575945460536,59.6727879357729,14.7343215240117,4.0038450697684,2.50010276358938,19.0427330690329,16.4667273956369,492.18560922295,69.3781863959513,9.75123402081577,3.7921964561168,1.24255510742844,1.11614712863386,129.737778006517,1355.33262647323,1359.92928606156,34.2721589491294,15.3555676425348,126.211119905721,25.7691635175169,4.98568523958807,66.4166931551768,66.6220502059355,0.228778444767753,127.646691498366,290.772849413051,16.5479044425702,62.5305476767089,18.1477251758557,4.57481009120379,2.84904194389296,23.6937771109064,18.3512231740341,598,72.2144314600138,11.96,4.12874928923515,1.94544840470617,1.40825775046798,192.467391370639,1438.31605710702,1513.02712172967,40.2234400280003,16.6323288468136,177.835534627539,32.025913146016,106.880290830034,76.007742352954,79.1527411421306,4.96739268836405,55.7649072393298,161.707880615536,5.3,55.7436966285091,12.5001002420023,3.37490047767902,2.29613560041362,12.1912734036036,14.4289171569187,352.052945501805,67.2015686615266,7.37,3.0806684081588,0.745421816732533,0.937251854344121,31.3068908527033,1284.50531328004,1262.00100238899,28.7704877802406,14.3684821044757,67.8971189397825,17.7140041685565,-90.1,56.6530219710137,58.854628520136,-4,0.65955543413514,0.709132988325964,0.608609103248059,0.787948718036304,1.18986657661909,0.927744559562066,1.1859553212261,0.817271653966401,0.806456103662963,1.0578391097229,0.768919708283622,1.06141639497592,1.61021276901062,1.17801582782423,1.13671447478742,0.888400747144983,5.31517056946631,1.47466176572909,0.848849162782418,1.47859906268148,0.961444388816066,0.874101799818744,0.881402227459042
"PHK56 X LH185",98.3806300167192,231.946331724153,14.5230985066316,59.33887922951,15.068533760009,4.11629328550078,2.49093974974794,19.4195774890659,16.1789394358483,449.126175604322,69.0572076213973,9.55014474682661,3.69850389584688,1.3440124994211,1.05946749870458,139.622570141302,1384.77560651849,1398.00429878308,34.1486792681707,14.4719049548714,135.692521516594,29.7657277232675,12.3271550840805,67.6752112083876,68.2213044544071,0.515998658418692,136.208234117683,299.286242260972,20.9,63.9174425967562,17.0374993157247,4.53901713902045,2.84556473470688,25.4449890233676,17.8651394528406,583,72.1756611860891,12.04,4.37823109102327,1.91089304099483,1.32171069289434,232.652496549828,1507.92377823907,1536.15995125048,41.9536154954778,15.1932587089258,189.195252236181,35.5191340690667,132.903456853392,76.0396020515259,79.4676322994807,5.75226336987108,56.8922215252841,140.392257263162,9.26143758165569,54.7738945471371,10.558612258292,2.91829799937135,1.91182696268369,9.35960150099919,11.9348635234968,242.874442444236,65.0247198182084,6.43,3.00340467217731,0.936180463196525,0.82565289727451,18.3284733107902,1303.12421894337,1256.45077018373,24.4360609121205,13.2165025202214,48.583832481944,19.266785197805,-141.7,58.1810930597485,60.2555642515442,-6,1.00036969069112,1.02494062650112,1.02153523387854,1.11540429387726,1.22295451478679,0.962754817671924,0.949108050659283,0.816281410287584,1.01455762246764,0.99022317282302,0.878903935109749,1.13114353775561,1.57990761128228,0.92231178841128,1.10568589746231,1.01295607065894,0.954136679008924,0.890327204103847,1.25377962443582,1.1044102147792,1.03342550314045,0.975735116345376,1.14436359372717
"PHK56 X LH198",105.067703069369,233.578851245403,14.3899732198545,59.2169482337562,13.5694426607511,4.16794382535399,2.51341596877992,19.0881766179759,14.8586270186797,466.904566665423,69.1759356504464,9.68893723714293,3.92482820490681,1.20509801323202,1.10082841704483,144.663899234726,1388.76669232805,1398.20581356195,32.2253964824225,15.5570508597741,132.821123504467,27.8433711203189,8.47987776151457,67.8529140706197,68.8151304162517,0.308445798861606,135.953394806533,295.889437363394,22,62.6731751209631,15.7762456991183,4.80524334497903,3.0524236978869,28.4,16.8,622,72.2197339224319,13.43,4.26032412529696,1.74023136549862,1.32914777530865,218.794985389851,1522.85284409845,1571.78855394071,39.3603782053399,16.559814817968,187.345484522671,33.3160824059709,113.753204469701,77.6035318665011,91.7309656236018,4.44854442696428,68.2457850113634,160.387610346375,5.3,55.1037154751153,10.6228729595764,3.28442847881664,2.13181668361142,9.56438195257165,12,298.982751858941,66.2052056454853,6.91,3.52131921771116,0.747490996201353,0.841733112998737,16.7660208489419,1318.12303591322,1247.317005964,25.4232900991491,14.5085754508464,56.039564676424,18.8190201276496,-207.6,58.4364622538146,59.9397427451865,-9,0.898298993254026,0.971481781635964,1.00397653623842,1.00951674811665,1.12513213303082,1.19014567269013,1.37650402953698,1.22690994509259,1.10172973723442,1.07467774246943,0.857720038267983,1.19511534277431,0.825626688817579,1.03383496559588,1.06213932573251,1.1315717595315,0.849569530483231,1.15774912386334,1.04269069221698,1.42559480251253,1.0796478760218,1.0410760637776,1.03766867262233
"PHK56 X LH82",99.2835645289215,220.660025844976,14.1014114721013,59.3809969823175,13.6843363904295,4.15696848098061,2.55180341712835,18.5241034344888,15.2809229886428,494.818304028958,69.4558164651224,9.47212344578338,4.0037910579932,1.05188205711001,1.09740574094825,141.463967879997,1357.39343120368,1368.95958547375,32.1305028478764,16.7072996302586,130.642916092632,26.2926506019681,12.2152869750607,66.5089137054961,67.0521900935617,0.531351670915424,129.145903145506,283.537061703002,18.7079191986472,62.7182560350338,15.7199122729899,4.61348666512257,2.96460005035362,24.642382886634,17.8680563742879,619.265459783465,72.3957836237297,12.21,4.46890519888258,1.51989994243405,1.31373059980741,213.307924699533,1451.40821249952,1471.07160999305,39.5089912206994,18.0683332464096,184.046425676893,30.5268128215927,108.099635366471,74.0430976338721,77.7116593561428,4.98165685247927,66.4757193748236,145.954338932931,10.6795178470539,55.6416324654301,11.2076424680971,3.23817852237614,2.11710780333998,11.7253790861722,12.4,360.098025961659,67.216784614274,6.46,3.38229552293105,0.469794219892583,0.879030002185746,38.9088334999448,1291.39889382503,1277.45309734962,27.0482853808007,15.1463855100246,69.8964073823767,17.2262827888871,-94.35,56.9265242937618,58.467726412851,-4,0.919049597896666,0.961966869200223,0.756634378629364,0.937022306557102,0.822456384518484,1.00886894518762,1.18409328549809,0.808041751214293,0.724405292034841,0.872280151091899,0.572314406127639,1.00371470971537,1.20921432519627,1.12088828201537,1.08971572821041,0.92458187358218,0.824024279996942,0.701174644101497,0.78003944398885,0.700060233655021,0.879093703188327,0.879367876565592,0.918912219023005
"PHK56 X PHJ89",99.082061819301,223.970874288032,15.2576304480401,58.7866693631357,14.7418121747865,4.1425905331461,2.59081194832407,19.9646966207055,16.083568570681,469.915430490615,69.7436280303762,9.99982198147276,4.01054353438821,0.949126156604426,1.07228883542145,137.402644546276,1389.94453798583,1402.06915706942,33.3130388297385,15.3724799259616,135.393514897621,28.2894665999031,11.1381720047694,67.944631237031,68.4078512039546,0.423718900950003,136.222138394021,296.746636621727,24.2,62.2488972153428,16.4180079524883,4.55730334563225,3.0893746701595,27.7,17.6,583,71.8350562074927,12.44,4.42539776202952,1.41382106659433,1.32155436567549,195.231874011169,1541.60617707966,1578.03777483697,39.4721003246704,16.3567005669639,169.801558110177,34.0192538112491,120.607449610992,77.7731103417393,81.969161381749,5.49571243321676,61.6843918146572,157.512219736272,10.1927950920665,54.2959169959736,12.4350156619849,3.53104573878846,2.25502750830244,14.5253067104465,14.0684944403487,376.252145313006,67.0935844054423,7.83,3.30834406903529,0.524491129546028,0.86941310653766,20.0654289637702,1298.92915138526,1279.27423539592,28.4637942201735,14.1602190511675,81.1675644701304,21.1408976184183,-160.6,57.1793528111517,58.3100019798603,-7,1.03214807738906,0.942602548479522,1.1038877814383,1.05730087397599,0.859172495739833,0.881240668831143,1.43786485062581,0.757890715022588,0.420558228995795,0.68840964563979,0.537058747508276,0.813551283060987,1.42742672574096,0.879211096839085,0.95148171220971,0.992096997088807,0.949874672133851,0.931047595982289,0.846790512350991,0.524854149857914,0.805466152905297,0.85409840622297,1.06036665949522
"PHK56 X W606S",104.839610499605,234.071819167044,14.7157601899616,59.4657050655702,14.4391861983053,4.11514512997707,2.62369785714767,19.4518421111308,16.0008331557297,462.860841463805,69.7250114012651,9.25766391014489,3.91112709409316,1.06367396525097,1.05189778478282,139.043732067827,1388.60747549187,1405.95300860012,32.6900997085082,15.3430848901822,129.093623683073,27.0479878128133,16.3981804296221,67.7984367015145,68.4927604585712,0.629390140093626,141.12126566607,297.702281806212,22.1,62.7804855037625,17.078912801226,4.81394907580324,3.13156565369977,26.8081578895655,18.5626503253383,569.129584132576,71.5549297888543,11.55,4.58791942793129,1.62784513079005,1.34474074200121,235.083000285757,1480.9725063314,1546.15255319384,39.9622886513088,16.2568927452264,182.338264128971,35.6003729907165,118.55,76.6077727913717,80.7157000436549,5,58.3565679610256,150.968957351641,10.7965682847849,54.8727070068634,11.6150727553268,3.27808058012274,2.17311391527458,10.312330657456,12.5925495221509,278.084129147134,67.0942661999801,7.21,3.31161913946401,0.5384336042014,0.788586905401905,20.4578879346613,1283.74855114034,1246.69450734211,25.5619806632474,13.6120193473127,56.7894072281263,18.2477186464663,-207.6,57.6827207048413,60.3349106348734,-9,1.07750088457296,1.02838213120321,1.00009087144849,0.926728383798238,1.05380054398499,1.04374323518261,0.931425536676667,1.18915004464343,1.18167463582966,1.04210160035114,0.452887066537104,0.764402829884076,1.25627240881133,0.916055911379499,1.08480548956154,1.05747253481719,0.747288232909217,0.942285430632319,0.833602276121881,1.14283579354891,1.04313870150693,1.083771389762,1.01693706501036
"PHK76 X 3IIH6",107.824104039777,229.855879701366,12.8191176180224,59.8487483049399,14.9758376990273,4.00039709348781,2.5235110974981,18.7735069282499,16.5094805568172,465.566694548301,69.7100645611585,9.15399278715855,4.09054787888727,0.929746630959379,1.09334511979273,129.940768721352,1351.14776797466,1362.9188608988,33.2284958545147,15.2781989086022,128.941327544211,27.258220343095,13.9853304647764,66.255011384444,66.7598961648027,0.594439731878218,143.856273563752,299.598298177529,17.7231791767346,62.9366928559881,16.7194014615834,4.48986997891834,2.93463703226025,24.4,18.133264434239,573,72.6594185232001,13.16,4.71273048820463,1.32701952638354,1.30562049151347,204.294213949269,1435.59893517233,1470.71562223337,37.9757843038122,16.2354866017313,170.390546900094,32.1696049551433,126.844666409536,73.1018001520104,77.3919874591941,5.84454103602985,62.1286756914956,133.61305235413,5.3,56.6109105705661,12.3342090374046,3.38935702482996,2.22800014481065,10.9,14.5,355.842907556566,67.1794524811635,5.98,3.59293276267018,0.408082136313062,0.863151352800191,25.9885058336618,1262.77221647255,1277.97838643559,28.0830605147629,14.0930754677717,75.1672870641243,18.7633699341886,-94.35,55.9537554864595,57.6751553254024,-4,1.07049454649612,1.07711816405428,0.533924640898495,0.757866367598353,0.674392308435051,0.716161248402127,0.457838410073484,0.607282309607031,0.472964062044683,0.608265094439193,0.688122283999782,0.92691572856328,1.51877222301198,1.0616950241601,0.998490636547164,0.932710495104955,0.970499913802561,0.74257602616847,0.662033099395972,1.08018285564539,0.736204159417065,0.823312176385544,0.863959244322091
"PHK76 X LH145",100.767403220216,225.544696189306,12.7198468838041,60.0649046893386,14.659971214282,3.84372948765761,2.53363944809372,18.9084778242217,16.0173535976573,434.601731875566,70.0329162257274,10.0327181921775,3.90788121735281,0.960681260365527,1.01139311580727,123.417691256724,1340.56328993689,1348.55646743739,33.4367889233123,14.5279197158534,117.018026637953,26.1645866879,8.80946654072435,65.8297080273149,66.2051596265302,0.406445864712986,132.779626317898,294.702112572071,19.1390576863952,62.4457025802151,18.1079727311724,4.2655561650432,2.85770062608157,24.4693807036961,18.3006862554845,559,72.8974067337505,12.56,4.34449459867396,1.41941176497487,1.29491320708642,194.274399381843,1435.28967122013,1510.8344299093,41.4687528899298,16.4075037571787,165.021574143999,33.2940971378883,108.129305314635,74.5154359384327,79.1154237622589,4.89931965342524,53.9635061770179,155.684043113559,5.3,55.9643359659395,11.4974646407583,3.26858644707653,2.22632101262953,11.7228276192701,11.6,276,67.6795978024716,6.29,3.33803687111517,0.47953097505899,0.768350231724326,25.3530636236103,1242.06429273446,1219.56530025914,26.1596897162422,13.460418495407,56.1777446335705,18.0881677277594,-92.6808273721127,55.1575978669646,57.4954652290242,-4,1.04970017777453,1.02001332028274,0.695888656720969,0.579454887603021,1.107341277055,0.833157585029414,0.451881736682463,0.905213590903591,0.971144710308881,0.735914653169346,0.715657896294094,1.24786445450206,1.11168129111543,0.862750519909089,0.934725125774841,0.858918549494107,1.13373400652282,1.10258048245724,1.02537215822588,0.47166496814169,0.871491997845248,0.951255822895629,0.971312028898011
"PHK76 X LH198",104.72667946754,230.847499826934,13.9450539002007,59.7271305993383,13.8613699387749,4.0450625371779,2.55176341842985,19.5951473203784,15.4075889916133,435.633120692636,70.3013325399628,9.24700288183792,3.98501557722725,0.967307437402015,1.05411586096671,134.716078014616,1370.33115081337,1378.47246749006,32.190518718952,14.5097536383202,127.40190109235,28.5596719401526,7.19082508159363,67.0892962351097,66.9369827327891,0.188699205086029,134.199708477384,298.070388137083,19.7967540283079,62.8855102091149,15.8721187504954,4.67786652460228,2.9575600692248,27.4,17.3737746705731,538.968373368538,72.5335359415674,10.86,4.43791279308881,1.50930868044244,1.32071070724297,212.673650194487,1490.46326646502,1571.39315918351,39.5253616204288,16.070980195492,175.929406677523,34.7161553315454,111.581077367413,78.2037370658732,80.2002016508,5.07132435398857,65.5506182348011,153.394246214324,6.7,56.1524654605196,10.3633486480988,3.12997579028976,2.16398896301468,8.36633843401723,11,278.670708645113,68.0724764950443,6.86,3.59177599231276,0.429516877066869,0.842017149216842,16.2856539264904,1291.66697774565,1270.53245123181,24.8897813529245,13.5697393115199,52.0478866792397,16.5415093266119,-99.56,57.2774784501017,58.331696686716,-4,0.926598070782791,0.991299611318901,1.01401955206176,0.749852378522774,1.03592539230074,1.05691750541265,0.925353166389596,1.13315813882607,1.18906965149821,0.838962096636685,0.541222174088442,0.776931740420028,0.850795336972891,1.23101534236097,1.13334594537472,1.01607644722227,0.951146881792333,1.01371281743991,0.988579116363078,0.371416699872606,0.968662232084135,1.12254035669531,0.961789853602259
