genotype,combineTestWeight.sp.b,combineTestWeight.sp.mu,combineTestWeight.sp.FWB,combineTestWeight.sp.FWW,combineMoisture.sp.b,combineMoisture.sp.mu,combineMoisture.sp.FWB,combineMoisture.sp.FWW,flagLeafHeight.sp.b,flagLeafHeight.sp.mu,flagLeafHeight.sp.FWB,flagLeafHeight.sp.FWW,earHeight.sp.b,earHeight.sp.mu,earHeight.sp.FWB,earHeight.sp.FWW,yieldPerAcre.sp.b,yieldPerAcre.sp.mu,yieldPerAcre.sp.FWB,yieldPerAcre.sp.FWW,GDDToAnthesis.sp.b,GDDToAnthesis.sp.mu,GDDToAnthesis.sp.FWB,GDDToAnthesis.sp.FWW,GDDToSilk.sp.b,GDDToSilk.sp.mu,GDDToSilk.sp.FWB,GDDToSilk.sp.FWW,anthesisSilkingIntervalGDD.sp.b,anthesisSilkingIntervalGDD.sp.mu,anthesisSilkingIntervalGDD.sp.FWB,anthesisSilkingIntervalGDD.sp.FWW,kernelRowNumber.sp.b,kernelRowNumber.sp.mu,kernelRowNumber.sp.FWB,kernelRowNumber.sp.FWW,earWidth.sp.b,earWidth.sp.mu,earWidth.sp.FWB,earWidth.sp.FWW,earLength.sp.b,earLength.sp.mu,earLength.sp.FWB,earLength.sp.FWW,shelledCobWidth.sp.b,shelledCobWidth.sp.mu,shelledCobWidth.sp.FWB,shelledCobWidth.sp.FWW,shelledCobMass.sp.b,shelledCobMass.sp.mu,shelledCobMass.sp.FWB,shelledCobMass.sp.FWW,kernelMassPerEar.sp.b,kernelMassPerEar.sp.mu,kernelMassPerEar.sp.FWB,kernelMassPerEar.sp.FWW,kernelsPerEar.sp.b,kernelsPerEar.sp.mu,kernelsPerEar.sp.FWB,kernelsPerEar.sp.FWW,hundredKernelMass.sp.b,hundredKernelMass.sp.mu,hundredKernelMass.sp.FWB,hundredKernelMass.sp.FWW,earFillLength.sp.b,earFillLength.sp.mu,earFillLength.sp.FWB,earFillLength.sp.FWW,kernelsPerRow.sp.b,kernelsPerRow.sp.mu,kernelsPerRow.sp.FWB,kernelsPerRow.sp.FWW,earParent,pollenParent,earParentAge,pollenParentAge,oldestParentAge,youngestParentAge,meanParentAge
COMMERCIAL HYBRID 1,0.741746946805504,58.6059389366283,60.3132929940681,56.8413400228643,0.808537483807311,13.9955104708489,19.0778347468478,10.8325625439317,0.973473278860614,234.635985725611,282.90782080101,173.278865404645,0.945193964320675,101.914821960945,130.6936291925,64.6536174676002,1.04333529559589,162.248087722238,211.739609306844,91.9340700523611,0.988190960601134,2196.91333064426,2850.31036451794,1331.63637031964,1.00830200703382,2207.27522262762,2730.79513637362,1361.85819504418,0.937174516766543,9.0794712779732,188.63586283211,-161.087286463505,0.839705977262749,15.5248773275508,16.210887195019,14.9898972481732,1.04425293037512,4.29386844030976,4.72540555051675,3.61478476379103,0.995622456189537,16.7237093623031,17.9573872496869,15.1691667848686,0.964890865844561,2.49306793109492,2.79522627006837,2.31856881526106,0.956183489728079,20.0667145719353,25.5711103278338,14.5132505764265,1.05948348032784,142.460323500481,173.662158095644,81.0638809775641,0.951716003931412,505.182092297237,604.395919077611,387.906257135157,1.03905304302906,28.0999776908978,32.0855976736186,20.7266248119878,1.07475738764757,14.7479692586101,17.1395717097927,12.4205439055246,1.06491734803187,33.7542310556693,39.6333792111752,28.0870801286943,COMMERCIAL HYBRID 1,NA,NA,NA,NA,NA,NA
COMMERCIAL HYBRID 2,0.926476946676326,57.7923119282277,59.9248777322998,55.5882445966757,0.999760576158559,15.1789147291497,21.4632336978522,11.2679140580568,1.00763475129869,232.820553673143,282.78636124812,169.310267343164,0.998212354849171,100.681900689773,131.074986152404,61.3306182167094,1.07086299129918,167.333520220978,218.130842109499,95.1643147794782,1.01636472525816,2186.46604129768,2858.49171578223,1296.51964923841,0.987760250198619,2195.70533663998,2708.55977645898,1367.51167158464,1.02338514422484,2.76201195010575,198.83578516912,-183.05837560629,0.931003185873131,15.3632591880222,16.1238556223064,14.7701132872358,1.07467955187692,4.36769411930081,4.81180501880186,3.66882383611576,1.04007949779236,16.4709657385435,17.7597304400334,14.8470089332471,0.998313024404893,2.54128776147398,2.85391234515237,2.36074429666295,0.935546578163664,18.7497027736958,24.1352994396181,13.3160968876217,1.08311816075428,146.425481467382,178.32335842948,83.659423159706,1.0151474053798,513.029041577543,618.855420894324,387.936829944297,1.09444281147966,28.2090345452597,32.4071196850349,20.4426234760992,1.03563354222346,14.754280007794,17.0588221738448,12.5115787336464,1.10343583223368,34.5310248089168,40.6228240924811,28.6588907779917,COMMERCIAL HYBRID 2,NA,NA,NA,NA,NA,NA
COMMERCIAL HYBRID 3,1.15802548022844,57.6727333098955,60.3382778204619,54.9178173465434,1.03747831738545,15.1540221086505,21.6754281583014,11.0954719994538,0.977126376348087,244.42327589007,292.876257919637,182.835904213519,1.03666762287839,107.294293813403,138.858246619061,66.427037201726,1.08638184328893,154.553826581728,206.087298777308,81.3387513823184,1.01541768583701,2254.12592014939,2925.52540721328,1365.00877205644,1.01028110375718,2274.61800617782,2799.16548561215,1427.5415927581,0.996441346438343,10.2140673729825,201.125588504734,-170.714020373139,1.08648689882115,16.3562218925166,17.2438429809073,15.6640166884179,1.1627137820853,4.49677882749096,4.97726983778545,3.7406593789261,1.16396203120685,16.4102058793985,17.8524736895782,14.5928216643485,1.02801931888077,2.61074821879345,2.93267541369309,2.42483241364401,1.09952048446714,19.6812980313258,26.0108320101498,13.2953402225906,1.11709521643775,141.461666528031,174.360169258393,76.7266578921031,1.14475777311012,497.466268240021,616.804178853762,356.402733167379,1.0972427479642,28.4175131653684,32.626338356268,20.6312331204347,1.06888643898564,14.2377006577355,16.616238788196,11.9229890528125,1.02426762239094,32.0798388406056,37.7345698054579,26.6290128056732,COMMERCIAL HYBRID 3,NA,NA,NA,NA,NA,NA
COMMERCIAL HYBRID 4,0.800441125843174,58.5189043498125,60.3613607425699,56.6146733350736,0.822967106854469,14.1523975550533,19.3254239011167,10.9330018477707,1.00683444443009,234.206711833161,284.1328344142,170.746868104841,1.01076807203421,104.909450382825,135.684826230458,65.0631995082977,1.03211159382546,164.858891653023,213.818007135032,95.3012785329964,0.98495247978868,2206.53645091006,2857.79218432515,1344.09515995016,0.998128895324068,2216.35682913628,2734.59476731577,1379.46950971858,0.897395206764621,8.7138742339167,180.648815103391,-154.229985224353,1.00843760891457,15.4241361215854,16.2479937207614,14.781656436228,0.891652322796657,4.31685095413736,4.68532592365533,3.73700432892971,0.85487975315295,16.4377976419864,17.497080948907,15.103007565084,0.880363441048312,2.52767266783261,2.80336100156688,2.36846021436936,0.859677098456193,19.4397632918982,24.3886073401583,14.4468033994432,0.990502804079959,137.778046493644,166.948397171868,80.3789934563426,1.00949589772798,500.663065872137,605.90029075745,376.2672650138,0.967882857353301,27.3172336321771,31.0298576248411,20.4489203149772,0.962009338009879,14.4114938172871,16.5522038205752,12.3282283762465,1.00216368016992,33.8151802057753,39.3478807131668,28.4819843107586,COMMERCIAL HYBRID 4,NA,NA,NA,NA,NA,NA
COMMERCIAL HYBRID 5,0.838704315277036,58.3973351015299,60.327865751973,56.4020768398264,0.934180152963354,14.2000171359587,20.0721091102295,10.5455629673419,1.0271952284992,240.840240535067,291.775997825073,176.097075420237,1.06328902592266,105.536739101476,137.911247470718,63.6200200723737,1.08461742498331,164.661420558278,216.111196029492,91.5652556846686,1.01578060245158,2210.67942185848,2882.31887128689,1321.24449775094,1.01640732961909,2217.05898865,2744.78726234284,1364.84600342704,0.996604481269655,7.57925693057309,198.522033608782,-173.3784518998,1.05369657039079,15.8801888996485,16.7410214579229,15.2088745466113,1.07208961649292,4.33641374708537,4.77945435681397,3.63922771375143,1.05763912166245,16.0456563342882,17.3561792027866,14.3942823260349,1.02606950871978,2.57356007943119,2.89487668569287,2.38799689462585,1.02859568175762,18.6584118009429,24.579657844223,12.6843815589009,1.0752778237317,136.575779418534,168.242758114174,74.2640640150232,0.991125612587876,511.936782107601,615.258954308849,389.804671807238,1.1193487288539,26.6725130411242,30.9661327858368,18.729364009638,1.01183568467112,14.6324855063745,16.8840715214752,12.4413193392688,0.984529805571688,34.266768319573,39.7021165192853,29.027414288397,COMMERCIAL HYBRID 5,NA,NA,NA,NA,NA,NA
COMMERCIAL HYBRID 6,1.17824000029446,57.8021031118407,60.5141774301839,54.9990972705263,0.993061543323934,14.3094607850973,20.5516708128008,10.4246663103045,0.930568390419572,239.945212671827,286.089513541893,181.292347783035,0.951934554466122,107.188641141936,136.172682591805,69.661710758143,1.05063676364202,155.008604993887,204.846478096485,84.2025158342609,0.990415396113337,2258.11537839265,2912.98322066639,1390.89066416703,1.01887389463413,2264.11858745322,2793.12752496991,1409.83749560267,0.902356218044188,13.1300506451939,186.015488212863,-150.714600703444,0.890746601853497,15.4229046542222,16.1506128935718,14.8554063861757,1.03538643621765,4.32221824646072,4.75009128146611,3.64890050200227,1.01814026611423,16.4222487951137,17.6838285483139,14.8325474141981,1.00185979304464,2.51204343848041,2.82577870291955,2.33085854569695,1.02949857413834,19.6047084622866,25.5311521240593,13.6254342682395,1.06918811479616,135.137904292267,166.625540794783,73.1790839282577,0.943455461319133,509.475178552972,607.827866043409,393.21725422747,1.09974628961271,26.3100727474862,30.5285010724018,18.5060270108533,1.05642283992499,14.6383688387423,16.9891723619262,12.3506476009272,0.994877776071739,34.7572118411649,40.2496886544649,29.4627892070404,COMMERCIAL HYBRID 6,NA,NA,NA,NA,NA,NA
COMMERCIAL HYBRID 7,0.791464923857095,58.1847614559194,60.006556415627,56.3018846191014,0.826141879068977,13.7095933840324,18.9025757893011,10.4777781669615,0.987986231393993,233.038440846016,282.029932912893,170.766582551097,0.990363809565934,99.8343384848679,129.988455248712,60.7924594377813,0.930055516481511,164.526115527551,208.644111787361,101.846418697686,1.01797366784401,2204.31056649521,2877.40008223635,1312.9553567018,1.02012540596913,2209.44492516315,2739.10365917095,1354.11449592614,0.994272425929049,6.41194989728132,196.907920314359,-174.122317739285,1.01228193435743,15.4544888465829,16.281487122685,14.8095599259143,0.949104431464033,4.24861469524821,4.64083172593589,3.63140663389541,0.959928391655026,16.9152830679471,18.1047323646102,15.4164724024794,0.973476425081456,2.5862151127914,2.89106204423681,2.41016331100225,0.925105328232257,19.7173306308326,25.0428208711303,14.3443669815102,0.890021061912905,133.23431669294,159.445475692253,81.6581213236533,0.877520028291687,483.595197436133,575.074293851027,375.462210532219,1.01122732402885,27.6645075435544,31.5433930891597,20.4886121926065,0.957357448579542,15.3311699751057,17.4615283676098,13.2579783660986,0.932196064304559,33.8717281940969,39.0181546112783,28.9108776645139,COMMERCIAL HYBRID 7,NA,NA,NA,NA,NA,NA
F42 X MO17,1.24355020704302,57.3626390986546,60.2250445332426,54.4042617787214,1.10699968034042,15.4259457503628,22.3843508479525,11.0954324295171,0.980924090565879,244.999855837231,293.641155962802,183.173117746352,0.934894889152427,112.29841102553,140.76363701332,75.4432141458838,1.02522134183284,144.788224024084,193.420494380987,75.6949691045359,1.02661039007582,2267.64188257906,2946.44204425165,1368.72421061197,1.02179309489831,2266.59015346897,2797.11476730075,1409.86144017857,1.04662580618414,1.99889310939867,202.525422270967,-188.041400155728,1.00287258776053,15.276755671786,16.0960668469425,14.6378214839472,0.946414044951969,4.28410935925209,4.6752145887784,3.66865087169576,1.16443875429268,16.4034453372251,17.8463038559869,14.5853167774388,1.05596505654542,2.52862222681124,2.85930070952284,2.33765247547324,1.08368906663787,19.4906092097483,25.7290075539944,13.196599452676,1.05178846426433,133.676289504467,164.65150554174,72.7257686218862,1.18255369380645,508.399145263462,631.677178680098,362.678182820605,1.00257344619617,26.2035249126262,30.0492157444012,19.089039415063,1.07400793735936,14.6102872650773,17.0002220030001,12.2844848732495,1.20059843739008,34.9111423710625,41.5393526276898,28.5219399038901,F42,MO17,1983,1964,1964,1983,1973.5
F42 X OH43,1.27867014064935,57.2579338487394,60.2011783907858,54.2160070151073,1.1846349891244,15.6329370768807,23.079344057388,10.9987192971921,0.994003183544206,244.852210863788,294.14206686952,182.201109640415,0.943564405445377,109.19828940716,137.927480620718,72.0013249838739,0.926568744675694,136.377308427385,180.329906619271,73.9325973546403,1.02319712176983,2253.91327574516,2930.45656655385,1357.98432007111,1.00395036534917,2248.53880804127,2769.79930837392,1406.77044122859,1.18262412785624,-2.2519729271378,224.330928297461,-216.986059123242,0.982025980052033,16.4195634770294,17.2218437163839,15.7939107474017,1.1316394096079,4.33006661558219,4.79771615374831,3.59415500986234,1.12752341366134,15.7563773248168,17.153493967068,13.9958875501093,1.12899582778689,2.64316729829046,2.99671557624357,2.43899003772898,1.22761927252315,20.1671870027745,27.2341384677671,13.0372380929801,1.08755958956889,129.83339354142,161.86207077536,66.8099570546599,1.33558827108439,506.078595127097,645.310070514596,341.499845503181,1.01121051231814,25.6204737360269,29.4992947949435,18.4446976847398,1.0213685813482,13.9698930580001,16.242692138786,11.7580830640461,1.09397797216537,32.817987080153,38.8575718320653,26.9961847679781,F42,OH43,1983,1949,1949,1983,1966
K201 X A344,1.26730667546389,57.113000166733,60.0300882702871,54.0981067552258,1.15016886283826,14.8849439253072,22.11470290392,10.3855554700084,0.976026364521187,239.209812394804,287.60824789429,177.691773446212,0.967457405553156,109.930203952863,139.386877641174,71.7913355431129,1.01985256721073,128.858967154871,177.236564995456,60.1275327500109,1.01306676745448,2215.01773757579,2884.86278510393,1327.95909395526,1.01884121966509,2216.68791327608,2745.67988564061,1362.43421795456,1.00038235458227,5.86219382437963,197.528785851411,-175.781479510217,0.95812253109985,15.0507321593438,15.8334841325054,14.4403084138654,0.993056385783107,4.49252469604741,4.90290485446314,3.8467344264374,0.922938543543698,17.5834101766007,18.7270252743776,16.1423546305203,0.874693856009015,2.73548826153379,3.0094011484701,2.5773011443148,0.786552941771091,23.531578940881,28.0594741837757,18.963320348663,0.925225343278381,158.866496585262,186.114423202571,105.250233883592,0.822871320528407,523.595018156989,609.377134166594,422.196154475752,0.904435510113639,30.0416713133739,33.5109227306862,23.6235945683754,0.865505166160153,15.992934678357,17.9188989012506,14.1186524542015,0.839598256541987,35.628758157409,40.2639747311999,31.1606836663302,K201,A344,1963,1996,1963,1996,1979.5
K201 X I159,1.20920118933058,56.9667212593946,59.7500620817007,54.0900594619927,0.946480940611178,16.1220919342432,22.0715044940508,12.4195178558272,1.01412462003831,255.09937517108,305.38699730457,191.180038417458,0.991256841074577,127.037638061124,157.218945415057,87.9605541450701,0.985141171963981,135.660536948731,182.391569419259,69.2684249736095,0.979852799391528,2259.45336346625,2907.33716151858,1401.47744016158,0.970765791759348,2286.08135262091,2790.1121093031,1472.13679590702,1.00378000824416,8.48697143671039,200.804531261484,-173.773628305112,1.01533248961386,14.6172345598906,15.446725030956,13.9703621181117,1.01757529488897,4.42048136992416,4.84099395782436,3.75874631293983,1.01811391266195,17.5331562754198,18.7947033740017,15.9434960421937,0.943936241386621,2.59295929142806,2.8885556297192,2.42224978908311,0.932418925037165,24.4470798671707,29.8146717873717,19.0316392278458,1.03177299595358,155.095290290716,185.481049915338,95.3046539863546,0.959200436781033,503.651170283427,603.645229004026,385.453060924497,1.01651061495742,30.6865136590217,34.5856649552936,23.4731268935212,1.00816048069669,15.6703922512299,17.9138000235618,13.4871848690613,1.00361403708747,35.6906061887556,41.2313137618715,30.3496919561939,K201,I159,1963,1998,1963,1998,1980.5
K201 X OS426,1.20612853838198,56.5622761619059,59.3385443523842,53.6929241303879,0.997227503372926,16.0340094697649,22.3024059888975,12.1329180205405,0.963564097587504,252.216986992762,299.997453301771,191.484433201622,0.908259569953614,127.383771791994,155.03801850388,91.5785859290032,0.945423994604354,128.86538340808,173.712396859151,65.1499510415664,0.985042511187358,2248.46259819344,2899.77786084042,1385.9424741961,0.982456597538393,2265.05585967055,2775.156592997,1441.30907485155,1.00641678966659,9.2912905747825,202.114040147099,-173.448080769875,0.909406124585518,14.8344392205754,15.5773916252198,14.2550528950152,0.981577984399661,4.39911013693611,4.80474685052279,3.76078433765249,1.0237637340962,17.0172864277753,18.285834232024,15.4188046900523,0.939491930718193,2.64382018401025,2.93802477368298,2.4739144288139,0.957315767188523,23.7538365134005,29.2647503731093,18.1937963092695,0.972371090797248,151.995245187466,180.631616120579,95.6469142360424,0.940268169466641,503.755937947467,601.776358857911,387.89076977229,1.00087113589725,29.8393612028963,33.6785222795353,22.736955680102,0.914553805974857,15.5402473556983,17.5753569992759,13.5597485573176,0.959636487723694,35.1238548449086,40.4217731267208,30.0169751222585,K201,OS426,1963,1934,1934,1963,1948.5
K64 X 66,1.22287736328249,57.3790110595411,60.1938317162943,54.4698139590902,1.1222100187769,15.7892555562749,22.8432701634174,11.3992403454255,1.0294121425484,248.776399051089,299.822086949036,183.893503894344,1.04206659308399,121.178633904775,152.906971935754,80.0985404146602,0.919709451346208,130.336772720959,173.963994338982,68.354333436016,0.978747873933416,2266.02364304214,2913.17685860003,1409.01521142674,0.971974260998732,2286.17096820818,2790.8291735194,1471.21316301797,1.01575906471592,11.1509204411257,205.763587650716,-173.284767466384,1.02401367921302,15.8342462297592,16.6708289234449,15.1818429669231,1.01881691828228,4.35943123035871,4.78045691863481,3.69688873855256,0.9972479625071,16.5825799394979,17.8182719951915,15.0254993329492,1.07461196976717,2.65409497425002,2.99061279125891,2.45975295565838,0.956453804058606,22.2459273114103,27.7518791672307,16.6908933443236,1.02248296726289,136.49824327147,166.61041114693,77.2459586480304,1.10452103654183,504.135651115605,619.278990454299,368.03031456621,0.97626123632313,26.7587012481653,30.5034631907338,19.8309330791538,1.02005598781026,14.7559752430076,17.0258534767643,12.5470077170501,1.02766745403896,34.3260229932763,39.9995235969173,28.8571041372332,K64,66,1956,2002,1956,2002,1979
K64 X A344,1.01378755858551,57.8514104986474,60.1849479793037,55.4396332309797,1.14348324831772,14.5526996649789,21.7404340477527,10.0794649143771,1.03397452544782,241.181654353105,292.453578142323,176.011196422334,0.960202688957406,111.321709608529,140.557495205813,73.4688348559743,1.06484730109874,131.280477703753,181.792440070116,59.5166906822333,1.00060180788727,2225.47050631104,2887.07365735026,1349.32639515934,1.00335791222488,2229.54472275073,2750.49761583241,1388.27310190882,0.997509547882819,6.36423636880724,197.480417778225,-174.757809250869,0.915777966067187,15.4941694619923,16.2423274341196,14.9107236104147,0.952432034826994,4.29980691889457,4.69339908035507,3.68043489796839,0.992501382549937,16.0458690826646,17.2756796411125,14.4961996796246,0.947277574041485,2.62286514461631,2.91950783080097,2.4515513670993,0.874473189913223,20.6266363139628,25.6606560046544,15.5477414915873,1.00182171625594,122.726501274343,152.23019440865,64.6715239553153,0.851562891362951,479.61093045083,568.38406534325,374.676528943358,1.01973705954598,26.2411682312517,30.1526955867745,19.0048858930418,1.00632162451966,13.8318099459385,16.0711258060016,11.6525846722311,0.929831806692453,32.4926020165366,37.6259759458372,27.544333312898,K64,A344,1956,1996,1956,1996,1976
K64 X B7,1.25737329603479,57.5028978564539,60.3971212947129,54.5116357259733,1.10074383984435,16.3755218952405,23.2946038808451,12.0694810300625,0.928938917650225,251.670991328648,297.734491171618,193.120830601274,1.02848653198215,124.788479364018,156.103338283412,84.2437357098614,0.994766764055074,125.380374604326,172.568005448121,58.339560284682,0.96688433905027,2286.83171587935,2926.14070009638,1440.21119896026,0.959072322416173,2306.91498854564,2804.87438563593,1502.77489321859,1.00991770699336,10.4001472613778,203.89364926142,-172.974900512759,0.950161446730308,15.4448003381911,16.22104838905,14.8394486318113,1.01273204835434,4.28649873120279,4.7050098493893,3.62791326524891,1.09882548827775,16.4707701736903,17.8323271560128,14.7550886961595,0.980222835890788,2.65772178787613,2.96468137719441,2.48044990746156,1.16826163253143,22.0014116519148,28.7266630717168,15.2162088291358,1.07143472314845,127.949696756325,159.50349597257,65.8606867639415,1.18189109186596,481.56724921035,604.776208161624,335.92793633063,1.02979239561592,27.3715099614782,31.3216077717456,20.0638727086591,1.07406562102138,14.5426012867523,16.9326643851676,12.2166739789025,1.12021952481547,33.3155412141647,39.4999991584854,27.3540897172891,K64,B7,1956,1968,1956,1968,1962
K64 X CI 3A,1.25835648980596,56.6971220789468,59.593608633868,53.7035209531146,1.35940225477905,16.9999577031226,25.5449209468523,11.6820613412211,0.976077505119946,263.232377557936,311.633348977619,201.711115264708,1.00602788812203,135.28767687846,165.918725906202,95.6282923707902,0.993244162670772,125.686182433058,172.801587349489,58.7479815504286,0.965221956254395,2282.40489709026,2920.61470510421,1437.23999107014,0.960670795396782,2298.76351306735,2797.55285240817,1493.28316822526,1.00518260406136,9.32731962524496,201.913607460906,-173.187955396757,0.955128154909244,16.3315536978253,17.111859372319,15.7230376815468,0.944688203798533,4.38491608980978,4.77530811616244,3.77057992666496,0.936924687330468,16.1687689040916,17.3297142621617,14.7058757067253,1.02791508220211,2.66707762668815,2.98897217957324,2.48118067259111,0.848772626140417,23.0889075210953,27.9749785432782,18.1592802369171,0.899312196909432,135.129389094016,161.614172423245,83.014777934036,0.988778240873503,498.587947405106,601.665412435626,376.745093539542,0.914476204991935,26.2460474140998,29.7538131251874,19.756719651664,0.995582801356165,14.8736388057684,17.0890581138321,12.7176688356116,1.0175926180009,34.22231486933,39.840194767928,28.8070110816279,K64,CI 3A,1956,1945,1945,1956,1950.5
K64 X I159,1.00251102535691,57.7945617071398,60.1021428493918,55.4096110524725,1.14266859136224,15.68827644671,22.8708900392862,11.2182285830245,1.04214773469716,253.437117410719,305.114327937117,187.751509661036,0.996021809692649,131.474335391047,161.800724197571,92.209408051543,0.989073348393654,140.738953826655,187.656512522707,74.0818387177141,0.973671691321415,2271.9081075092,2915.70492456283,1419.34446848519,0.968538807145867,2288.27068587605,2791.14517113892,1476.19335812656,1.0022814660867,8.23198576149149,200.262434896025,-173.756517315611,1.01290040114715,15.2067755699576,16.034279111393,14.5614526215921,1.05808263184242,4.30756048158672,4.74481271045186,3.61948327079638,1.04428439814739,15.9926902903462,17.2866652927431,14.3621680479254,0.893700154286508,2.56681478040807,2.84667954410149,2.40519040166853,1.02320846425593,21.2384895004316,27.1287233191011,15.2957479375531,1.06582179929353,128.53721205757,159.925710422061,66.7734676905994,0.801397772325875,499.211838914685,582.755395434983,400.459067438415,1.01171453926433,27.1010248500227,30.9817792653566,19.9216721107506,0.965131113050962,13.6677505511588,15.815407280216,11.5777247952223,0.967397555589837,31.823191324849,37.1639565636708,26.6750096710835,K64,I159,1956,1998,1956,1998,1977
K64 X K201,1.4583866177527,56.0010912429753,59.3580073986261,52.5316230468235,1.07604880909372,17.7206060007791,24.4844593707733,13.5111705470782,1.03258392143728,252.742054704981,303.945022305149,187.65924525871,1.01964351901305,134.692883476648,165.738494627658,94.4967469095204,0.981943595465366,121.693874334285,168.273226969033,55.5172582322292,0.962023388294739,2283.29802669361,2919.39292483608,1440.93384165948,0.95977335342746,2296.12044963133,2794.44382863577,1491.39257053546,0.998910575179771,7.26941792829823,198.654026830577,-174.107018168673,0.969221396739339,14.677055338011,15.4688746889842,14.0595604602774,0.996008956635698,4.36425316571466,4.77585347286673,3.71654282232613,1.01963441874041,16.5315651721531,17.7949963330268,14.9395308548316,0.998030632734517,2.60306679220677,2.91560294412456,2.4225743975204,1.0012290518912,21.263093803424,27.0268002500595,15.4480075248306,1.00448786423768,139.691244921037,169.273456229413,81.4817658996627,1.04571395409976,482.227143725221,591.240003312848,353.368348873507,0.962239952669703,28.9580325406605,32.6490113691836,22.1297625376816,1.06052415895702,14.8033219894554,17.1632519673749,12.5067191993886,1.07036767962642,33.844660549654,39.7538986525161,28.1485046939815,K64,K201,1956,1963,1956,1963,1959.5
K64 X KYS,1.22078910526036,56.6856874565714,59.4957013583761,53.78145827389,1.16356399147397,16.6303689521134,23.9443273510485,12.0785795937055,1.0115158314065,263.153699773373,313.311959327205,199.39879255413,0.998999189460828,135.488911598234,165.905954219359,96.1066107242129,1.00918416872338,121.603872063138,169.475405097674,53.5914183760919,0.957193645758283,2292.74328609911,2925.64473320477,1454.60810649785,0.953492854359404,2306.48146416522,2801.5439488072,1507.0195081924,1.01064836665829,8.86922992960158,202.502721451917,-174.638486823438,1.04640976984433,15.375757338468,16.2306368403007,14.7090854355745,1.029456181671,4.38722971987228,4.81265207953321,3.71776845399588,0.966434208144155,16.328276231878,17.5257868994877,14.8193075304295,0.988530158567753,2.6566375639832,2.96619861519757,2.47786331629229,0.83825859233574,22.1694187730537,26.9949643796929,17.300856450579,1.00668990631773,135.172850022467,164.819911565915,76.8357639618976,1.17602037400374,508.550640320687,631.147592767233,363.634750539295,0.968602805342299,26.4151852706089,30.1305708538488,19.5417630413925,0.976346393424717,14.4504117875127,16.6230253043444,12.3360989429887,1.03594475569352,34.3901558760631,40.1093534371674,28.8771878571144,K64,KYS,1956,1963,1956,1963,1959.5
K64 X OS426,1.3822065435351,57.4347554783115,60.6163202430713,54.1465179252971,1.31314218213322,15.5197570390902,23.7739376104938,10.3828271800467,1.00387154505543,254.11487530044,303.89407593399,190.841780379075,1.00869345937242,126.998285685307,157.710494733185,87.2338196819848,1.0011899677208,122.123623137529,169.61594426086,54.6499266390157,0.982102382179647,2258.88070512623,2908.25193908905,1398.93500853432,0.973362920180206,2282.11273578835,2787.49194604634,1465.99060075517,1.01494417760297,11.1126728067096,205.569213076325,-173.175052586395,0.930323811759761,15.430413831164,16.1904552410016,14.8377007623771,0.9511206267194,4.33148691343532,4.72453713601435,3.71296770873135,0.941125947086006,16.6778175596686,17.8439687075713,15.2083646095283,1.01699064574964,2.61108310360609,2.92955663791846,2.42716181802184,0.82763433325034,23.0279997611272,27.7923854259273,18.2211425830559,0.923793036586537,140.719406113967,167.925151236881,87.1861447399386,0.987266914516002,498.222589684298,601.142503017859,376.565970010496,0.957311483703077,28.0566407678694,31.7287148787465,21.2633442834105,0.956361817329876,15.1699192967243,17.2980621621107,13.0988837626039,1.0083419008938,34.4772405599881,40.0440495125471,29.1111661421761,K64,OS426,1956,1934,1934,1956,1945
KYS X I159,1.09255195100481,57.1831380735835,59.6979755320261,54.5839821292593,1.0988139842804,16.663305392176,23.5702566454666,12.3648140009277,0.990796563846717,260.537338514141,309.668187158759,198.088347564234,0.992936471431096,135.370637635573,165.60308555967,96.2273397438172,0.972375167717709,120.450898917088,166.57636481916,54.9191326543525,0.95958915370394,2295.85033833291,2930.33570782677,1455.61761087269,0.956753506649359,2307.03434088184,2803.78978695173,1504.83847091527,1.00737054053057,8.85838143626118,201.863863317784,-174.05416650391,1.06701625033504,15.7477287213846,16.6194429836372,15.0679283463031,0.997230404814113,4.3737980548594,4.7859031249878,3.72529339670713,1.00664923677249,16.0735381707346,17.320879365218,14.5017786253604,0.963226971975992,2.65275088556097,2.95438817140255,2.47855268252375,1.00457106243689,22.7974375451894,28.5803827141637,16.9629410431008,1.00365641294106,126.396818122425,155.954543153939,68.2355212130811,1.2259879646599,477.640362579843,605.446301597503,326.567183332863,0.983045987488103,26.3497758281379,30.1205628519111,19.3738615467882,1.03100065992625,14.2282373751004,16.522470225965,11.9955687723635,1.09649224829666,33.0497859449437,39.1032514002806,27.2146034560494,KYS,I159,1963,1998,1963,1998,1980.5
