loc	genotype	lbsNPerAc	yieldPerAc.sp
North Platte3	LH195 X LH123HT	225	85.2463972347031
North Platte3	LH195 X LH185	75	104.207182700401
North Platte3	LH195 X LH185	150	78.4331483920607
North Platte3	LH195 X LH185	225	114.816820962166
North Platte3	LH195 X PHM49	75	100.511768207891
North Platte3	LH195 X PHM49	150	79.38115761598
North Platte3	LH195 X PHM49	225	91.8369864514042
North Platte3	LH195 X PHZ51	75	94.860512833475
North Platte3	LH195 X PHZ51	150	74.6239222429345
North Platte3	LH195 X PHZ51	225	69.3525588377901
North Platte3	LH198 X PHB47	75	101.570496383179
North Platte3	LH198 X PHB47	150	77.4938292880012
North Platte3	LH198 X PHB47	225	84.1958604773961
North Platte3	LH198 X PHZ51	75	104.044713087008
North Platte3	LH198 X PHZ51	150	88.3456682301431
North Platte3	LH198 X PHZ51	225	94.7687028141157
North Platte3	LH74 X PHM49	75	97.6379117737885
North Platte3	LH74 X PHM49	150	78.4689862593097
North Platte3	LH74 X PHM49	225	85.1690671169273
North Platte3	LH74 X PHN82	75	100.200142452835
North Platte3	LH74 X PHN82	150	80.8696723605209
North Platte3	LH74 X PHN82	225	100.348732180416
North Platte3	LH82 X PHB47	75	109.223029362522
North Platte3	LH82 X PHB47	150	91.4652944761446
North Platte3	LH82 X PHB47	225	94.1235037483805
North Platte3	LH82 X PHJ89	75	102.91846432174
North Platte3	LH82 X PHJ89	150	96.3743831583935
North Platte3	LH82 X PHJ89	225	105.106963319289
North Platte3	LH82 X W606S	75	102.151965478865
North Platte3	LH82 X W606S	150	83.6191056765385
North Platte3	LH82 X W606S	225	101.857919450812
North Platte3	N209 X 3IIH6	75	116.500756826235
North Platte3	N209 X 3IIH6	150	85.2035593969078
North Platte3	N209 X 3IIH6	225	106.748471219066
North Platte3	PHB47 X 3IIH6	75	105.803610231908
North Platte3	PHB47 X 3IIH6	150	81.5562878409135
North Platte3	PHB47 X 3IIH6	225	104.798922946296
North Platte3	PHB47 X LH185	75	99.3948620489415
North Platte3	PHB47 X LH185	150	81.0962954496449
North Platte3	PHB47 X LH185	225	107.832713228796
North Platte3	PHB47 X PHJ89	75	115.1983371123
North Platte3	PHB47 X PHJ89	150	74.9508916843841
North Platte3	PHB47 X PHJ89	225	101.484870973705
North Platte3	PHB47 X PHK56	75	117.734408170514
North Platte3	PHB47 X PHK56	150	90.5202512789167
North Platte3	PHB47 X PHK56	225	97.9569154159543
North Platte3	PHG39 X PHM49	75	93.0334961623174
North Platte3	PHG39 X PHM49	150	57.0427346559113
North Platte3	PHG39 X PHM49	225	96.264954462358
North Platte3	PHG39 X PHN82	75	102.771095941285
North Platte3	PHG39 X PHN82	150	88.451379600603
North Platte3	PHG39 X PHN82	225	117.892492299091
North Platte3	PHJ40 X LH82	75	106.993255108828
North Platte3	PHJ40 X LH82	150	93.0028347474473
North Platte3	PHJ40 X LH82	225	100.483391200599
North Platte3	PHK56 X 3IIH6	75	103.536832848896
North Platte3	PHK56 X 3IIH6	150	96.3679298831756
North Platte3	PHK56 X 3IIH6	225	118.835392129829
North Platte3	PHK56 X LH145	75	109.614755801067
North Platte3	PHK56 X LH145	150	80.6395845222795
North Platte3	PHK56 X LH145	225	107.075515522146
North Platte3	PHK56 X LH185	75	119.651047533004
North Platte3	PHK56 X LH185	150	75.3550708638273
North Platte3	PHK56 X LH185	225	106.765961392364
North Platte3	PHK56 X LH198	75	110.800666648797
North Platte3	PHK56 X LH198	150	77.0005527652524
North Platte3	PHK56 X LH198	225	98.6443084097494
North Platte3	PHK56 X LH82	75	114.405209530077
North Platte3	PHK56 X LH82	150	100.389855518269
North Platte3	PHK56 X LH82	225	107.910179905753
North Platte3	PHK56 X PHJ89	75	115.452699657629
North Platte3	PHK56 X PHJ89	150	85.9004995153343
North Platte3	PHK56 X PHJ89	225	91.3851665753531
North Platte3	PHK56 X W606S	75	108.335810927045
North Platte3	PHK56 X W606S	150	89.014435409037
North Platte3	PHK56 X W606S	225	99.9807772738154
North Platte3	PHK76 X 3IIH6	75	116.317049200275
North Platte3	PHK76 X 3IIH6	150	92.4372299903021
North Platte3	PHK76 X 3IIH6	225	110.649291491206
North Platte3	PHK76 X LH145	75	87.2483906277209
North Platte3	PHK76 X LH145	150	86.2177188611171
North Platte3	PHK76 X LH145	225	99.6837967627947
North Platte3	PHK76 X LH198	75	104.748674634487
North Platte3	PHK76 X LH198	150	76.7427399215117
North Platte3	PHK76 X LH198	225	96.9695753421457
North Platte3	PHK76 X LH82	75	105.469270735959
North Platte3	PHK76 X LH82	150	89.3183648040119
North Platte3	PHK76 X LH82	225	108.708611816364
North Platte3	PHK76 X W606S	75	101.23533624235
North Platte3	PHK76 X W606S	150	77.6586781287782
North Platte3	PHK76 X W606S	225	97.2617661643556
North Platte3	PHN46 X PHB47	75	102.163569846293
North Platte3	PHN46 X PHB47	150	105.242101239457
North Platte3	PHN46 X PHB47	225	110.829552237145
North Platte3	PHN46 X PHK56	75	101.534630915219
North Platte3	PHN46 X PHK56	150	88.212096318569
North Platte3	PHN46 X PHK56	225	106.791776493418
North Platte3	PHN46 X W606S	75	104.596805197475
North Platte3	PHN46 X W606S	150	82.8276029460604
North Platte3	PHN46 X W606S	225	100.59464276191
North Platte3	PHP02 X LH145	75	98.1665832593365
North Platte3	PHP02 X LH145	150	74.7814625689069
North Platte3	PHP02 X LH145	225	99.1309994774119
North Platte3	PHP02 X LH185	75	108.180656777056
North Platte3	PHP02 X LH185	150	68.452875612991
North Platte3	PHP02 X LH185	225	91.7758366642627
North Platte3	PHP02 X LH198	75	105.808694232553
North Platte3	PHP02 X LH198	150	73.4090706215086
North Platte3	PHP02 X LH198	225	97.8418833003523
North Platte3	PHP02 X LH82	75	105.439628653136
North Platte3	PHP02 X LH82	150	72.5503177272612
North Platte3	PHP02 X LH82	225	99.6340839136059
North Platte3	PHP02 X PHB47	75	98.4863407688944
North Platte3	PHP02 X PHB47	150	76.8624028437801
North Platte3	PHP02 X PHB47	225	102.145497467155
North Platte3	PHP02 X PHG47	75	95.347520589868
North Platte3	PHP02 X PHG47	150	95.8722256077059
North Platte3	PHP02 X PHG47	225	95.0772296017839
North Platte3	PHP02 X PHJ89	75	114.637970879638
North Platte3	PHP02 X PHJ89	150	90.8161636714876
North Platte3	PHP02 X PHJ89	225	118.852035303449
North Platte3	PHP02 X PHK56	75	111.634278125611
North Platte3	PHP02 X PHK56	150	89.8335332892
North Platte3	PHP02 X PHK56	225	104.449524298924
North Platte3	PHP02 X PHK76	75	105.697772792747
North Platte3	PHP02 X PHK76	150	92.52348302177
North Platte3	PHP02 X PHK76	225	101.11017592782
North Platte3	PHP02 X PHN46	75	98.436248331271
North Platte3	PHP02 X PHN46	150	78.8452895583315
North Platte3	PHP02 X PHN46	225	99.7592998111163
North Platte3	PHP02 X W606S	75	103.04601305715
North Platte3	PHP02 X W606S	150	75.1563019441908
North Platte3	PHP02 X W606S	225	91.2884563474483
North Platte3	PHT69 X 3IIH6	75	125.409538495747
North Platte3	PHT69 X 3IIH6	150	95.8657564504456
North Platte3	PHT69 X 3IIH6	225	109.927189934797
North Platte3	PHW52 X LH185	75	104.235185324255
North Platte3	PHW52 X LH185	150	70.4278835907845
North Platte3	PHW52 X LH185	225	89.9728035190744
North Platte3	PHW52 X PHM49	75	112.572190459734
North Platte3	PHW52 X PHM49	150	85.3065755817403
North Platte3	PHW52 X PHM49	225	83.1792154386803
North Platte3	PHW52 X PHN82	75	116.774535032866
North Platte3	PHW52 X PHN82	150	86.725987139374
North Platte3	PHW52 X PHN82	225	101.547375308623
North Platte3	PHW52 X PHZ51	75	103.199179047667
North Platte3	PHW52 X PHZ51	150	71.0710131242804
North Platte3	PHW52 X PHZ51	225	80.8933672414164
North Platte3	PHZ51 X LH145	75	112.768435845964
North Platte3	PHZ51 X LH145	150	86.8907657907355
North Platte3	PHZ51 X LH145	225	84.0171386192262
North Platte3	PIONEER 1311 AMXT	75	92.2768612973186
North Platte3	PIONEER 1311 AMXT	150	75.6205915928646
North Platte3	PIONEER 1311 AMXT	225	93.532015699183
North Platte3	PIONEER P0589 AMXT	75	115.065300179329
North Platte3	PIONEER P0589 AMXT	150	90.9750755611392
North Platte3	PIONEER P0589 AMXT	225	115.836564216645
North Platte3	SYNGENTA NK0760-3111	75	110.40001546192
North Platte3	SYNGENTA NK0760-3111	150	84.3089700849582
North Platte3	SYNGENTA NK0760-3111	225	92.0954684058435
Scottsbluff	2369 X 3IIH6	75	172.146968908353
Scottsbluff	2369 X 3IIH6	150	136.302081725403
Scottsbluff	2369 X 3IIH6	225	133.815848136174
Scottsbluff	2369 X LH123HT	75	155.968167429739
Scottsbluff	2369 X LH123HT	150	152.473702317955
Scottsbluff	2369 X LH123HT	225	112.115017726078
Scottsbluff	2369 X PHN82	75	154.841002624926
Scottsbluff	2369 X PHN82	150	152.120061719542
Scottsbluff	2369 X PHN82	225	126.105595786595
Scottsbluff	2369 X PHP02	75	171.753631984649
Scottsbluff	2369 X PHP02	150	155.725481020427
Scottsbluff	2369 X PHP02	225	132.996176643183
Scottsbluff	2369 X PHZ51	75	171.273203547287
Scottsbluff	2369 X PHZ51	150	135.92704402163
Scottsbluff	2369 X PHZ51	225	129.650998950691
Scottsbluff	2FACC X 3IIH6	75	177.851137842395
Scottsbluff	2FACC X 3IIH6	150	164.112532692388
Scottsbluff	2FACC X 3IIH6	225	121.357679735744
Scottsbluff	4N506 X 3IIH6	75	171.416376923322
Scottsbluff	4N506 X 3IIH6	150	132.057128623394
Scottsbluff	4N506 X 3IIH6	225	123.602859913744
Scottsbluff	B105 X 3IIH6	75	156.593433203699
Scottsbluff	B105 X 3IIH6	150	128.10992729397
Scottsbluff	B105 X 3IIH6	225	121.268142848324
Scottsbluff	B14A X MO17	75	110.187098932632
Scottsbluff	B14A X MO17	150	150.911972501911
Scottsbluff	B14A X MO17	225	121.487618526822
Scottsbluff	B37 X H95	75	146.367936191114
Scottsbluff	B37 X H95	150	129.507663862733
Scottsbluff	B37 X H95	225	98.4414951152125
Scottsbluff	B37 X MO17	75	144.071701465098
Scottsbluff	B37 X MO17	150	133.239742854506
Scottsbluff	B37 X MO17	225	122.801637444773
Scottsbluff	B37 X OH43	75	157.88281357413
Scottsbluff	B37 X OH43	150	140.305184383779
Scottsbluff	B37 X OH43	225	99.325816892441
Scottsbluff	B73 X MO17	75	187.186444924363
Scottsbluff	B73 X MO17	150	140.810063812863
Scottsbluff	B73 X MO17	225	101.968933218196
Scottsbluff	B73 X PHM49	75	160.411132525815
Scottsbluff	B73 X PHM49	150	133.853596094578
Scottsbluff	B73 X PHM49	225	114.841349392964
Scottsbluff	B73 X PHN82	75	164.859794694163
Scottsbluff	B73 X PHN82	150	172.971593864439
Scottsbluff	B73 X PHN82	225	129.220732077506
Scottsbluff	B73 X PHZ51	75	173.586047068844
Scottsbluff	B73 X PHZ51	150	127.813444888232
Scottsbluff	B73 X PHZ51	225	110.095415803601
Scottsbluff	B84 X 3IIH6	75	150.675884970167
Scottsbluff	B84 X 3IIH6	150	146.149161894249
Scottsbluff	B84 X 3IIH6	225	135.341754534041
Scottsbluff	BORDER	NA	NA
Scottsbluff	F42 X MO17	75	163.998803313484
Scottsbluff	F42 X MO17	150	145.391710596667
Scottsbluff	F42 X MO17	225	117.280217180682
Scottsbluff	F42 X OH43	75	156.410176761657
Scottsbluff	F42 X OH43	150	149.936350100724
Scottsbluff	F42 X OH43	225	116.517938845558
Scottsbluff	HOEGEMEYER 7089 AMXT	75	190.511648844461
Scottsbluff	HOEGEMEYER 7089 AMXT	150	158.421570673489
Scottsbluff	HOEGEMEYER 7089 AMXT	225	112.329472496654
Scottsbluff	HOEGEMEYER 8065RR	75	152.327662556166
Scottsbluff	HOEGEMEYER 8065RR	150	156.632134212535
Scottsbluff	HOEGEMEYER 8065RR	225	142.932051827286
Scottsbluff	LH123HT X 3IIH6	75	170.187361309662
Scottsbluff	LH123HT X 3IIH6	150	149.477062008103
Scottsbluff	LH123HT X 3IIH6	225	118.185330089876
Scottsbluff	LH123HT X PHB47	75	156.778771658407
Scottsbluff	LH123HT X PHB47	150	158.312313529212
Scottsbluff	LH123HT X PHB47	225	120.199492892879
Scottsbluff	LH145 X LH162	75	137.171662288102
Scottsbluff	LH145 X LH162	150	135.438406550954
Scottsbluff	LH145 X LH162	225	106.523994799973
Scottsbluff	LH185 X LH145	75	145.619921113556
Scottsbluff	LH185 X LH145	150	148.856902574117
Scottsbluff	LH185 X LH145	225	97.7611071202132
Scottsbluff	LH185 X LH82	75	179.232106333653
Scottsbluff	LH185 X LH82	150	138.038754491288
Scottsbluff	LH185 X LH82	225	135.457061065395
Scottsbluff	LH185 X W606S	75	167.408205623745
Scottsbluff	LH185 X W606S	150	173.252420951412
Scottsbluff	LH185 X W606S	225	116.978749714687
Scottsbluff	LH195 X 3IIH6	75	177.500191489988
Scottsbluff	LH195 X 3IIH6	150	142.863776060255
Scottsbluff	LH195 X 3IIH6	225	111.885954835862
Scottsbluff	LH195 X LH123HT	75	154.59241295
Scottsbluff	LH195 X LH123HT	150	134.129168305815
Scottsbluff	LH195 X LH123HT	225	125.426595709548
Scottsbluff	LH195 X LH185	75	87.6160572385724
Scottsbluff	LH195 X LH185	150	168.346932393952
Scottsbluff	LH195 X LH185	225	101.648974466194
Scottsbluff	LH195 X PHM49	75	157.736906300076
Scottsbluff	LH195 X PHM49	150	132.472876034672
Scottsbluff	LH195 X PHM49	225	119.462511413623
Scottsbluff	LH195 X PHZ51	75	153.711996307333
Scottsbluff	LH195 X PHZ51	150	147.923279965929
Scottsbluff	LH195 X PHZ51	225	110.464765788211
Scottsbluff	LH198 X PHB47	75	158.547228271633
Scottsbluff	LH198 X PHB47	150	148.979985147291
Scottsbluff	LH198 X PHB47	225	113.005154879927
Scottsbluff	LH198 X PHZ51	75	162.66886010096
Scottsbluff	LH198 X PHZ51	150	138.692228511109
Scottsbluff	LH198 X PHZ51	225	125.789429519694
Scottsbluff	LH74 X PHM49	75	136.033475362783
Scottsbluff	LH74 X PHM49	150	152.723847238124
Scottsbluff	LH74 X PHM49	225	126.481648781122
Scottsbluff	LH74 X PHN82	75	176.742508689505
Scottsbluff	LH74 X PHN82	150	133.827320316021
Scottsbluff	LH74 X PHN82	225	99.6101359175094
Scottsbluff	LH82 X PHB47	75	153.980604340273
Scottsbluff	LH82 X PHB47	150	143.349210989996
Scottsbluff	LH82 X PHB47	225	130.704571839228
Scottsbluff	LH82 X PHJ89	75	167.304729510053
Scottsbluff	LH82 X PHJ89	150	135.254827248071
Scottsbluff	LH82 X PHJ89	225	133.977149584706
Scottsbluff	LH82 X W606S	75	146.752055580774
Scottsbluff	LH82 X W606S	150	150.468397516422
Scottsbluff	LH82 X W606S	225	125.853284216849
Scottsbluff	N209 X 3IIH6	75	174.22040022902
Scottsbluff	N209 X 3IIH6	150	152.88262584217
Scottsbluff	N209 X 3IIH6	225	132.608894366811
Scottsbluff	PHB47 X 3IIH6	75	180.211654290188
Scottsbluff	PHB47 X 3IIH6	150	156.623923511944
Scottsbluff	PHB47 X 3IIH6	225	128.398089895984
Scottsbluff	PHB47 X LH185	75	181.094065988724
Scottsbluff	PHB47 X LH185	150	153.063418721129
Scottsbluff	PHB47 X LH185	225	138.323703334838
Scottsbluff	PHB47 X PHJ89	75	156.682851355476
Scottsbluff	PHB47 X PHJ89	150	159.518343229317
Scottsbluff	PHB47 X PHJ89	225	79.0745254666439
Scottsbluff	PHB47 X PHK56	75	158.646349265246
Scottsbluff	PHB47 X PHK56	150	163.329020018285
Scottsbluff	PHB47 X PHK56	225	133.451773379139
Scottsbluff	PHG39 X PHM49	75	161.498782795885
Scottsbluff	PHG39 X PHM49	150	135.96288348608
Scottsbluff	PHG39 X PHM49	225	110.700864678284
Scottsbluff	PHG39 X PHN82	75	142.915200685098
Scottsbluff	PHG39 X PHN82	150	151.345088269809
Scottsbluff	PHG39 X PHN82	225	85.7217385790136
Scottsbluff	PHJ40 X LH82	75	134.122537887558
Scottsbluff	PHJ40 X LH82	150	150.794304378717
Scottsbluff	PHJ40 X LH82	225	103.074535416086
Scottsbluff	PHK56 X 3IIH6	75	115.518071701517
Scottsbluff	PHK56 X 3IIH6	150	142.176656850147
Scottsbluff	PHK56 X 3IIH6	225	132.283681176813
Scottsbluff	PHK56 X LH145	75	163.364539934182
Scottsbluff	PHK56 X LH145	150	146.849717285965
Scottsbluff	PHK56 X LH145	225	100.781594360407
Scottsbluff	PHK56 X LH185	75	77.824892627744
Scottsbluff	PHK56 X LH185	150	161.180219979973
Scottsbluff	PHK56 X LH185	225	131.183045931011
Scottsbluff	PHK56 X LH198	75	192.307469363462
Scottsbluff	PHK56 X LH198	150	171.362732053635
Scottsbluff	PHK56 X LH198	225	128.66573971058
Scottsbluff	PHK56 X LH82	75	160.610778493557
Scottsbluff	PHK56 X LH82	150	149.864333228835
Scottsbluff	PHK56 X LH82	225	123.038298236974
Scottsbluff	PHK56 X PHJ89	75	156.815094377475
Scottsbluff	PHK56 X PHJ89	150	149.964970624763
Scottsbluff	PHK56 X PHJ89	225	125.696185282267
Scottsbluff	PHK56 X W606S	75	167.693360776784
Scottsbluff	PHK56 X W606S	150	158.478061735795
Scottsbluff	PHK56 X W606S	225	121.154333377752
Scottsbluff	PHK76 X 3IIH6	75	161.913812068866
Scottsbluff	PHK76 X 3IIH6	150	149.299188212183
Scottsbluff	PHK76 X 3IIH6	225	105.629585957431
Scottsbluff	PHK76 X LH145	75	141.540038763913
Scottsbluff	PHK76 X LH145	150	138.973221644084
Scottsbluff	PHK76 X LH145	225	111.34549364501
Scottsbluff	PHK76 X LH198	75	134.395922760719
Scottsbluff	PHK76 X LH198	150	148.785974020215
Scottsbluff	PHK76 X LH198	225	126.991883948871
Scottsbluff	PHK76 X LH82	75	175.870443886459
Scottsbluff	PHK76 X LH82	150	143.617895889735
Scottsbluff	PHK76 X LH82	225	133.348766861521
Scottsbluff	PHK76 X W606S	75	107.821093553807
Scottsbluff	PHK76 X W606S	150	146.229380672084
Scottsbluff	PHK76 X W606S	225	108.387433512552
Scottsbluff	PHN46 X PHB47	75	156.593404335301
Scottsbluff	PHN46 X PHB47	150	156.388822692951
Scottsbluff	PHN46 X PHB47	225	124.417612752379
Scottsbluff	PHN46 X PHK56	75	119.524251494696
Scottsbluff	PHN46 X PHK56	150	114.052953834968
Scottsbluff	PHN46 X PHK56	225	125.148355984536
Scottsbluff	PHN46 X W606S	75	139.68159614717
Scottsbluff	PHN46 X W606S	150	133.840878673913
Scottsbluff	PHN46 X W606S	225	108.399989226301
Scottsbluff	PHP02 X LH185	75	137.231732651629
Scottsbluff	PHP02 X LH185	150	128.808759763193
Scottsbluff	PHP02 X LH185	225	117.872792958578
Scottsbluff	PHP02 X LH198	75	169.828956376881
Scottsbluff	PHP02 X LH198	150	157.178276039569
Scottsbluff	PHP02 X LH198	225	121.844367812156
Scottsbluff	PHP02 X LH82	75	171.315206479344
Scottsbluff	PHP02 X LH82	150	117.542458344804
Scottsbluff	PHP02 X LH82	225	114.521790048365
Scottsbluff	PHP02 X PHB47	75	143.391314925506
Scottsbluff	PHP02 X PHB47	150	137.724955560356
Scottsbluff	PHP02 X PHB47	225	98.92927635376
Scottsbluff	PHP02 X PHG47	75	164.574097955647
Scottsbluff	PHP02 X PHG47	150	144.828099866336
Scottsbluff	PHP02 X PHG47	225	123.520026630155
Scottsbluff	PHP02 X PHJ89	75	160.940623626675
Scottsbluff	PHP02 X PHJ89	150	157.625787035021
Scottsbluff	PHP02 X PHJ89	225	136.683291682859
Scottsbluff	PHP02 X PHK56	75	178.710363793372
Scottsbluff	PHP02 X PHK56	150	154.640331919917
Scottsbluff	PHP02 X PHK56	225	121.465194188998
Scottsbluff	PHP02 X PHK76	75	155.752058326791
Scottsbluff	PHP02 X PHK76	150	163.910189505156
Scottsbluff	PHP02 X PHK76	225	126.909100747558
Scottsbluff	PHP02 X PHN46	75	117.996311838094
Scottsbluff	PHP02 X PHN46	150	160.898195667915
Scottsbluff	PHP02 X PHN46	225	115.893321089498
Scottsbluff	PHP02 X W606S	75	182.298918248651
Scottsbluff	PHP02 X W606S	150	168.175374895393
Scottsbluff	PHP02 X W606S	225	124.312488983287
Scottsbluff	PHT69 X 3IIH6	75	135.049374445023
Scottsbluff	PHT69 X 3IIH6	150	162.194066053831
Scottsbluff	PHT69 X 3IIH6	225	100.036697570449
Scottsbluff	PHW52 X LH185	75	160.495167150682
Scottsbluff	PHW52 X LH185	150	156.510964364788
Scottsbluff	PHW52 X LH185	225	113.996653037395
Scottsbluff	PHW52 X PHM49	75	155.915741757576
Scottsbluff	PHW52 X PHM49	150	128.018716215844
Scottsbluff	PHW52 X PHM49	225	134.158020246024
Scottsbluff	PHW52 X PHN82	75	170.280300255562
Scottsbluff	PHW52 X PHN82	150	166.580950909456
Scottsbluff	PHW52 X PHN82	225	105.090222769102
Scottsbluff	PHW52 X PHZ51	75	159.469167117273
Scottsbluff	PHW52 X PHZ51	150	145.030137925915
Scottsbluff	PHW52 X PHZ51	225	112.822214468738
Scottsbluff	PHZ51 X LH145	75	150.702128001594
Scottsbluff	PHZ51 X LH145	150	116.377153408502
Scottsbluff	PHZ51 X LH145	225	109.143674091878
Scottsbluff	PIONEER 1311 AMXT	75	182.152575705098
Scottsbluff	PIONEER 1311 AMXT	150	127.107841443282
Scottsbluff	PIONEER 1311 AMXT	225	117.196573096661
Scottsbluff	PIONEER P0589 AMXT	75	189.365843971859
Scottsbluff	PIONEER P0589 AMXT	150	172.043913929322
Scottsbluff	PIONEER P0589 AMXT	225	107.207739876801
Scottsbluff	SYNGENTA NK0760-3111	75	181.460766069443
Scottsbluff	SYNGENTA NK0760-3111	150	185.491516143772
Scottsbluff	SYNGENTA NK0760-3111	225	139.950367243615
Scottsbluff	WF9 X H95	75	110.235562339578
Scottsbluff	WF9 X H95	150	125.045644986942
Scottsbluff	WF9 X H95	225	112.948299325147
