Person,QR Code,Ear #,Kernel Color,Ear Width,Kernel Fill Length,Kernel Row Number,Kernels per Row,Ear Weight,Kernel Count,Cob Width,Cob Length,Cob Weight,100 Kernel weight,Total Moisture
ND,Scottsbluff$Hybrid-HIPS - High Nitrogen$Rep2$Plot1440$Row4$Range27$PHG39 x PHM49,1,yellow/red strpes,4,12.5,14,32,112.3,390,2.5,13,12.13,26.42,8.3
ND,Scottsbluff$Hybrid-HIPS - High Nitrogen$Rep2$Plot1440$Row4$Range27$PHG39 x PHM49,2,yellow/red strpes,4,13.5,16,35,118.44,473,2.5,14.5,11.99,21.65,
ND,Scottsbluff$Hybrid-HIPS - High Nitrogen$Rep2$Plot1440$Row4$Range27$PHG39 x PHM49,3,yellow/red strpes,5,17,18,41,241.89,677,2.5,17.5,28,33.49,
ND,Scottsbluff$Hybrid-HIPS - High Nitrogen$Rep2$Plot1440$Row4$Range27$PHG39 x PHM49,4,yellow/red strpes,4,15.5,16,37,146.02,553,2.5,16,14.63,23.65,
JB,Scottsbluff$Hybrid-HIPS - High Nitrogen$Rep2$Plot1357$Row7$Range19$PHK56 x W606S,1,yellow,3,7.5,13,14,34.5,197,2.5,7.5,5.3,14.6,9.8
JB,Scottsbluff$Hybrid-HIPS - High Nitrogen$Rep2$Plot1357$Row7$Range19$PHK56 x W606S,2,yellow,4,12.5,14,26,92,340,2.5,10,17.8,20.6,
JB,Scottsbluff$Hybrid-HIPS - High Nitrogen$Rep2$Plot1357$Row7$Range19$PHK56 x W606S,3,yellow,4,13.5,12,28,95.1,321,2.5,13.5,18.8,24,
JB,Scottsbluff$Hybrid-HIPS - High Nitrogen$Rep2$Plot1357$Row7$Range19$PHK56 x W606S,4,yellow,4,13,12,30,96.4,349,3,13.5,17.5,22.6,
ND,Scottsbluff$Hybrid-HIPS - High Nitrogen$Rep2$Plot1437$Row4$Range24$PHP02 x PHB47,1,Yellow,3.5,13.5,12,35,116.04,420,2.5,16.5,14.88,24.02,8.3
ND,Scottsbluff$Hybrid-HIPS - High Nitrogen$Rep2$Plot1437$Row4$Range24$PHP02 x PHB47,2,Yellow,4,12,14,29,114.94,359,2.5,15.5,16.31,28.67,
ND,Scottsbluff$Hybrid-HIPS - High Nitrogen$Rep2$Plot1437$Row4$Range24$PHP02 x PHB47,3,Yellow,3.5,13.4,12,32,128.09,417,2.5,15,16.75,26.63,
ND,Scottsbluff$Hybrid-HIPS - High Nitrogen$Rep2$Plot1437$Row4$Range24$PHP02 x PHB47,4,Yellow,4,14.5,14,40,147.34,476,2.5,17.5,20.64,26.59,
JB,Scottsbluff$Hybrid-HIPS - High Nitrogen$Rep2$Plot1361$Row7$Range23$PHK56 x PHJ89,1,yellow,5,13.5,18,28,135,406,3,13,18.9,29,7.3
JB,Scottsbluff$Hybrid-HIPS - High Nitrogen$Rep2$Plot1361$Row7$Range23$PHK56 x PHJ89,2,yellow,4.5,15,18,34,159.8,540,3,14.5,19.6,26.7,
JB,Scottsbluff$Hybrid-HIPS - High Nitrogen$Rep2$Plot1361$Row7$Range23$PHK56 x PHJ89,3,yellow,4.5,15,14,34,143.5,435,3,15.5,17.8,28.6,
JB,Scottsbluff$Hybrid-HIPS - High Nitrogen$Rep2$Plot1361$Row7$Range23$PHK56 x PHJ89,4,yellow,4.5,13.5,18,28,137.3,479,3,13.5,16.9,25.4,
ND,Scottsbluff$Hybrid-HIPS - High Nitrogen$Rep2$Plot1431$Row4$Range18$LH198 x PHB47,1,yellow/red strpes,4,13.5,14,33,128.27,436,2.5,15,23.52,24.41,8
ND,Scottsbluff$Hybrid-HIPS - High Nitrogen$Rep2$Plot1431$Row4$Range18$LH198 x PHB47,2,yellow/red strpes,3.5,12,12,28,102.23,308,2.5,13.5,20.12,25.82,
ND,Scottsbluff$Hybrid-HIPS - High Nitrogen$Rep2$Plot1431$Row4$Range18$LH198 x PHB47,3,yellow/red strpes,3.5,14.5,12,36,114.7,399,2.5,15.5,22.56,23.42,
ND,Scottsbluff$Hybrid-HIPS - High Nitrogen$Rep2$Plot1431$Row4$Range18$LH198 x PHB47,4,yellow/red strpes,3.5,13.5,12,36,124.12,406,2.5,15,24.31,24.8,
JB,Scottsbluff$Hybrid-HIPS - High Nitrogen$Rep2$Plot1354$Row7$Range16$PHP02 x PHK56,1,yellow,3.5,11.5,14,30,78.6,354,2.5,10.5,10.6,19.5,8.4
JB,Scottsbluff$Hybrid-HIPS - High Nitrogen$Rep2$Plot1354$Row7$Range16$PHP02 x PHK56,2,yellow,4,14,14,30,111,401,3,13.5,18,22.9,
JB,Scottsbluff$Hybrid-HIPS - High Nitrogen$Rep2$Plot1354$Row7$Range16$PHP02 x PHK56,3,yellow,4,10.5,14,24,73.9,304,2.5,10,11,20.3,
JB,Scottsbluff$Hybrid-HIPS - High Nitrogen$Rep2$Plot1354$Row7$Range16$PHP02 x PHK56,4,yellow,4,12,14,31,81.9,310,3,10.5,11.7,22.6,
ND,Scottsbluff$Hybrid-HIPS - High Nitrogen$Rep2$Plot1435$Row4$Range22$Syngenta NK0760-3111,1,Yellow,4,13,14,31,119.08,433,2.5,15.5,12.4,26.08,9
ND,Scottsbluff$Hybrid-HIPS - High Nitrogen$Rep2$Plot1435$Row4$Range22$Syngenta NK0760-3111,2,Yellow,4,13.5,14,29,127.55,434,2.5,14.5,11.76,25.9,
ND,Scottsbluff$Hybrid-HIPS - High Nitrogen$Rep2$Plot1435$Row4$Range22$Syngenta NK0760-3111,3,Yellow,4,14,14,34,139.73,470,2,14.5,12.04,26.5,
ND,Scottsbluff$Hybrid-HIPS - High Nitrogen$Rep2$Plot1435$Row4$Range22$Syngenta NK0760-3111,4,Yellow,4,15,16,37,167.72,581,3,16,15.43,25.39,
JB,sCOTTSBLUFF$hYBRID-hips - hIGH nITROGEN$rEP2$pLOT1364$rOW7$rANGE26$phz51 X lh145,1,yellow,4.5,13.5,18,32,130.1,436,3,12.5,17.6,25.9,7.7
JB,sCOTTSBLUFF$hYBRID-hips - hIGH nITROGEN$rEP2$pLOT1364$rOW7$rANGE26$phz51 X lh145,2,yellow,4.5,12.5,17,31,93.6,346,3,12,12.1,23.4,
JB,sCOTTSBLUFF$hYBRID-hips - hIGH nITROGEN$rEP2$pLOT1364$rOW7$rANGE26$phz51 X lh145,3,yellow,4.5,15.5,18,36,169.7,555,3,14.5,21.3,25.8,
JB,sCOTTSBLUFF$hYBRID-hips - hIGH nITROGEN$rEP2$pLOT1364$rOW7$rANGE26$phz51 X lh145,4,yellow,5,15.5,18,35,173.5,560,3,14.5,23.8,28,
ND,North Platte$HIPS - Partial Irrigation - Low Nitrogen$Rep2$Plot605$Row13$Range5$PHP02 x W606S,1,Yellow,4,15,20,30,169.24,474,3,16.5,21.07,31.81,4.61
ND,North Platte$HIPS - Partial Irrigation - Low Nitrogen$Rep2$Plot605$Row13$Range5$PHP02 x W606S,2,Yellow,4,12.5,18,25,136.4,364,3,14,20.72,31.27,
ND,North Platte$HIPS - Partial Irrigation - Low Nitrogen$Rep2$Plot605$Row13$Range5$PHP02 x W606S,3,Yellow,4,12,17,24,101.39,290,3,14.5,19.74,28.03,
ND,North Platte$HIPS - Partial Irrigation - Low Nitrogen$Rep2$Plot605$Row13$Range5$PHP02 x W606S,4,Yellow,4,9,18,21,81.25,211,2.5,12.5,15.48,32.67,
JB,Scottsbluff$Hybrid-HIPS - High Nitrogen$Rep1$Plot1352$Row7$Range14$B73 x Mo17,1,yellow,4.5,15,16,34,139.1,536,2.5,14.5,16.7,23,7.9
JB,Scottsbluff$Hybrid-HIPS - High Nitrogen$Rep1$Plot1352$Row7$Range14$B73 x Mo17,2,yellow,3.5,13,16,32,110.5,475,3,12.5,15.9,20.2,
JB,Scottsbluff$Hybrid-HIPS - High Nitrogen$Rep1$Plot1352$Row7$Range14$B73 x Mo17,3,yellow,4.5,15.5,16,30,159.4,554,3,14.5,19.8,26.3,
JB,Scottsbluff$Hybrid-HIPS - High Nitrogen$Rep1$Plot1352$Row7$Range14$B73 x Mo17,4,yellow,3.5,12.5,17,27,110.4,486,2.5,11.5,13,19.5,
IS,Scottsbluff$Hybrid-HIPS - High Nitrogen$Rep2$Plot1353$Row7$Range15$Pioneer 1311 AMXT,1,yellow,5,21.5,14,46,286.85,609,3.5,21.5,42.98,40.82,8.1
IS,Scottsbluff$Hybrid-HIPS - High Nitrogen$Rep2$Plot1353$Row7$Range15$Pioneer 1311 AMXT,2,yellow,5,21,14,43,260.52,631,3.5,21,33.04,34.33,
IS,Scottsbluff$Hybrid-HIPS - High Nitrogen$Rep2$Plot1353$Row7$Range15$Pioneer 1311 AMXT,3,yellow,5,21,14,45,270.72,610,3.5,21,38.96,37.1,
IS,Scottsbluff$Hybrid-HIPS - High Nitrogen$Rep2$Plot1353$Row7$Range15$Pioneer 1311 AMXT,4,yellow,4.5,17,14,41,174.48,567,3,17,20.21,26.36,
IS,Scottsbluff$Hybrid-HIPS - High Nitrogen$Rep2$Plot1362$Row7$Range24$4N506 x 3IIH6,1,yellow,4.5,14.5,18,27,152.25,544,3,16,19.35,23.05,9.3
IS,Scottsbluff$Hybrid-HIPS - High Nitrogen$Rep2$Plot1362$Row7$Range24$4N506 x 3IIH6,2,yellow,4.5,14.5,18,34,145.27,571,3,16.5,19.27,21.9,
IS,Scottsbluff$Hybrid-HIPS - High Nitrogen$Rep2$Plot1362$Row7$Range24$4N506 x 3IIH6,3,yellow,5,12,20,27,144.46,496,3.5,14.5,18.38,23.69,
IS,Scottsbluff$Hybrid-HIPS - High Nitrogen$Rep2$Plot1362$Row7$Range24$4N506 x 3IIH6,4,yellow,4.5,12.5,20,24,128.63,460,3,15,18.86,24.34,
IS,Scottsbluff$Hybrid-HIPS - High Nitrogen$Rep2$Plot1360$Row7$Range22$PHK56 x LH198,1,yellow,5,16.5,16,40,183.06,640,3,17.5,22.19,23.58,8.3
IS,Scottsbluff$Hybrid-HIPS - High Nitrogen$Rep2$Plot1360$Row7$Range22$PHK56 x LH198,2,yellow,4.5,16.5,16,39,171.53,622,3,17,20.32,23.15,
IS,Scottsbluff$Hybrid-HIPS - High Nitrogen$Rep2$Plot1360$Row7$Range22$PHK56 x LH198,3,yellow,4.5,12.5,16,29,117.53,490,3,14,15.27,19.97,
IS,Scottsbluff$Hybrid-HIPS - High Nitrogen$Rep2$Plot1360$Row7$Range22$PHK56 x LH198,4,yellow,4.5,12.5,16,27,121.86,436,3,14.5,18.2,22.91,
IS,Scottsbluff$Hybrid-HIPS - High Nitrogen$Rep2$Plot1363$Row7$Range25$PHB47 x PHK56,1,yellow,4.5,14.5,18,30,161.39,548,3.5,16,20.99,24.13,8.4
IS,Scottsbluff$Hybrid-HIPS - High Nitrogen$Rep2$Plot1363$Row7$Range25$PHB47 x PHK56,2,yellow,4.5,13.5,18,29,147.52,482,3,15,19.34,25.15,
IS,Scottsbluff$Hybrid-HIPS - High Nitrogen$Rep2$Plot1363$Row7$Range25$PHB47 x PHK56,3,yellow,4.5,14.5,18,27,144.22,509,3,15,18.14,23.19,
IS,Scottsbluff$Hybrid-HIPS - High Nitrogen$Rep2$Plot1363$Row7$Range25$PHB47 x PHK56,4,yellow,4.5,12.5,18,24,122.62,438,3,13.5,16.55,21.35,
IS,Scottsbluff$Hybrid-HIPS - High Nitrogen$Rep2$Plot1365$Row7$Range27$F42 x OH43,1,yellow,4.5,13,18,29,157.9,511,3,15.5,20.9,25.23,8.3
IS,Scottsbluff$Hybrid-HIPS - High Nitrogen$Rep2$Plot1365$Row7$Range27$F42 x OH43,2,yellow,4.5,13.5,22,28,168.13,606,3,16.5,21.68,23.15,
IS,Scottsbluff$Hybrid-HIPS - High Nitrogen$Rep2$Plot1365$Row7$Range27$F42 x OH43,3,yellow,4,14,16,30,139.3,488,3,16,20.47,23.41,
IS,Scottsbluff$Hybrid-HIPS - High Nitrogen$Rep2$Plot1365$Row7$Range27$F42 x OH43,4,yellow,4.5,14,16,33,133.14,481,3,16,18.88,21.54,
IS,Scottsbluff$Hybrid-HIPS - High Nitrogen$Rep2$Plot1428$Row4$Range15$PHP02 x PHK76,1,yellow,4,14.5,12,37,110.77,405,3,16.5,15.78,22.99,8.1
IS,Scottsbluff$Hybrid-HIPS - High Nitrogen$Rep2$Plot1428$Row4$Range15$PHP02 x PHK76,2,yellow,4.5,13.5,13,29,107.59,445,3,15,15.17,22.56,
IS,Scottsbluff$Hybrid-HIPS - High Nitrogen$Rep2$Plot1428$Row4$Range15$PHP02 x PHK76,3,yellow,4,13,12,28,87.25,359,2.5,14.5,13.12,19.68,
IS,Scottsbluff$Hybrid-HIPS - High Nitrogen$Rep2$Plot1428$Row4$Range15$PHP02 x PHK76,4,yellow,3.5,10,12,30,54.55,267,2.5,12.5,9.53,16.5,
MF,Scottsbluff$Hybrid-HIPS - High Nitrogen$Rep2$Plot1356$Row7$Range18$LH185 x W606S,1,yellow/red stripes,3.5,11.5,15,26,67.7,297,2.5,13,10.7,17.9,8.9
MF,Scottsbluff$Hybrid-HIPS - High Nitrogen$Rep2$Plot1356$Row7$Range18$LH185 x W606S,2,yellow/red stripes,3.5,12.5,14,22,68.1,271,2.5,14,12.4,20.6,
MF,Scottsbluff$Hybrid-HIPS - High Nitrogen$Rep2$Plot1356$Row7$Range18$LH185 x W606S,3,Yellow/red stripes,4,14.5,14,36,113.6,430,3,16,22,20.5,
MF,Scottsbluff$Hybrid-HIPS - High Nitrogen$Rep2$Plot1356$Row7$Range18$LH185 x W606S,4,yellow/red stripes,3.5,14,15,29,86.8,366,3,14.5,18.6,17.8,
MF,Scottsbluff$Hybrid-HIPS - High Nitrogen$Rep2$Plot1355$Row7$Range17$LH123HT x PHB47,1,yellow,3.5,8.5,13,17,54.8,227,2.5,9,7.5,21.2,11.2
MF,Scottsbluff$Hybrid-HIPS - High Nitrogen$Rep2$Plot1355$Row7$Range17$LH123HT x PHB47,2,yellow,3.5,11,12,25,79.2,264,2.5,11,9.7,25.3,
MF,Scottsbluff$Hybrid-HIPS - High Nitrogen$Rep2$Plot1355$Row7$Range17$LH123HT x PHB47,3,yellow,3.5,9.5,13,20,62.7,234,2.5,9.5,7.8,23.1,
MF,Scottsbluff$Hybrid-HIPS - High Nitrogen$Rep2$Plot1355$Row7$Range17$LH123HT x PHB47,4,yellow,3.5,9.5,12,21,48.9,211,2.5,10,7.1,20.2,
MF,Scottsbluff$Hybrid-HIPS - Medium Nitrogen$Rep1$Plot1204$Row16$Range11$PHK76 x 3IIH6,1,yellow,4,17,16,38,147,600,3,17.5,17,20.6,9.8
MF,Scottsbluff$Hybrid-HIPS - Medium Nitrogen$Rep1$Plot1204$Row16$Range11$PHK76 x 3IIH6,2,yellow,3.5,16.5,14,36,150.3,513,2.5,17,16.1,24.8,
MF,Scottsbluff$Hybrid-HIPS - Medium Nitrogen$Rep1$Plot1204$Row16$Range11$PHK76 x 3IIH6,3,yellow,3.5,14.5,15,31,121.7,451,2.5,14.5,12,24,
MF,Scottsbluff$Hybrid-HIPS - Medium Nitrogen$Rep1$Plot1204$Row16$Range11$PHK76 x 3IIH6,4,yellow,4,13.5,15,28,119,424,3,14,12.7,24.7,
MF,Scottsbluff$Hybrid-HIPS - Medium Nitrogen$Rep1$Plot1203$Row16$Range10$PHK76 x W606S,1,Yellow/Orange,4,14,17,34,181.3,582,3,17,19.7,27,10.6
MF,Scottsbluff$Hybrid-HIPS - Medium Nitrogen$Rep1$Plot1203$Row16$Range10$PHK76 x W606S,2,Yellow/Orange,4,16,15,38,181.5,569,2.5,18,19.5,29.7,
MF,Scottsbluff$Hybrid-HIPS - Medium Nitrogen$Rep1$Plot1203$Row16$Range10$PHK76 x W606S,3,Yellow/Orange,4.5,16.5,17,41,190,657,3,18,20.3,25.1,
MF,Scottsbluff$Hybrid-HIPS - Medium Nitrogen$Rep1$Plot1203$Row16$Range10$PHK76 x W606S,4,Yellow/Orange,4.5,16,16,36,199.3,590,3,18,23.2,28.6,
MF,Scottsbluff$Hybrid-HIPS - Medium Nitrogen$Rep2$Plot1217$Row16$Range24$PHK56 x LH145,1,Yellow,4.5,16.5,14,40,187.2,522,2.5,17,23.4,30.4,11.3
MF,Scottsbluff$Hybrid-HIPS - Medium Nitrogen$Rep2$Plot1217$Row16$Range24$PHK56 x LH145,2,yellow,4,18,14,44,210.2,572,2.5,18,24.3,29.3,
MF,Scottsbluff$Hybrid-HIPS - Medium Nitrogen$Rep2$Plot1217$Row16$Range24$PHK56 x LH145,3,yellow,4.5,18,16,39,222.1,584,3,18,25.1,34.4,
MF,Scottsbluff$Hybrid-HIPS - Medium Nitrogen$Rep2$Plot1217$Row16$Range24$PHK56 x LH145,4,yellow,4.5,17,16,41,189.9,514,3,17.5,20.8,32.7,
IS,Scottsbluff$Hybrid-HIPS - High Nitrogen$Rep2$Plot1358$Row7$Range20$LH82 x W606S,1,yellow,4.5,19.5,16,48,203.45,811,3.5,20.5,28.85,20.04,9.2
IS,Scottsbluff$Hybrid-HIPS - High Nitrogen$Rep2$Plot1358$Row7$Range20$LH82 x W606S,2,yellow,4,16.5,14,38,123.68,571,3,17.5,19.24,18.19,
IS,Scottsbluff$Hybrid-HIPS - High Nitrogen$Rep2$Plot1358$Row7$Range20$LH82 x W606S,3,yellow,4,16,14,38,125.84,553,3,17,18.61,18.55,
IS,Scottsbluff$Hybrid-HIPS - High Nitrogen$Rep2$Plot1358$Row7$Range20$LH82 x W606S,4,yellow,4,15.5,16,37,138.29,578,3,16.5,20.53,19.08,
IS,Scottsbluff$Hybrid-HIPS - High Nitrogen$Rep2$Plot1359$Row7$Range21$2369 x PHN82,1,yellow,4,16.5,12,35,134.27,416,3,16.5,19.86,25.83,8
IS,Scottsbluff$Hybrid-HIPS - High Nitrogen$Rep2$Plot1359$Row7$Range21$2369 x PHN82,2,yellow,4,15,16,32,142.3,530,3,17.5,19.32,23.86,
IS,Scottsbluff$Hybrid-HIPS - High Nitrogen$Rep2$Plot1359$Row7$Range21$2369 x PHN82,3,yellow,4,12.5,16,21,95.68,376,2.5,13.5,13.08,21.96,
IS,Scottsbluff$Hybrid-HIPS - High Nitrogen$Rep2$Plot1359$Row7$Range21$2369 x PHN82,4,yellow,4,11.5,14,21,88.99,305,3,12,13.1,25.36,
IS,Scottsbluff$Hybrid-HIPS - Medium Nitrogen$Rep2$Plot1214$Row16$Range21$PHW52 x PHN82,1,yellow,5,17,16,36,209.71,561,3.5,17.5,27.28,29.77,8.9
IS,Scottsbluff$Hybrid-HIPS - Medium Nitrogen$Rep2$Plot1214$Row16$Range21$PHW52 x PHN82,2,yellow,5,16,16,38,206.62,581,3.5,18,27.47,29.18,
IS,Scottsbluff$Hybrid-HIPS - Medium Nitrogen$Rep2$Plot1214$Row16$Range21$PHW52 x PHN82,3,yellow,4.5,16,14,34,176.45,521,3,17.5,22.7,27.63,
IS,Scottsbluff$Hybrid-HIPS - Medium Nitrogen$Rep2$Plot1214$Row16$Range21$PHW52 x PHN82,4,yellow,4.5,17,16,36,177.52,537,3,17,22.77,27.55,
IS,Scottsbluff$Hybrid-HIPS - Medium Nitrogen$Rep2$Plot1211$Row16$Range18$PHW52 x PHM49,1,yellow,5,18.5,16,42,235.26,655,3,20,27,29.23,10.1
IS,Scottsbluff$Hybrid-HIPS - Medium Nitrogen$Rep2$Plot1211$Row16$Range18$PHW52 x PHM49,2,yellow,4.5,19,14,43,216.07,581,3,20,24.45,31.88,
IS,Scottsbluff$Hybrid-HIPS - Medium Nitrogen$Rep2$Plot1211$Row16$Range18$PHW52 x PHM49,3,yellow,4.5,19,12,46,204.88,533,3,20,23.17,32.88,
IS,Scottsbluff$Hybrid-HIPS - Medium Nitrogen$Rep2$Plot1211$Row16$Range18$PHW52 x PHM49,4,yellow,4.5,16.5,15,36,168.81,509,3,18,21.39,27.22,
ND,Scottsbluff$Hybrid-HIPS - Medium Nitrogen$Rep2$Plot1215$Row16$Range22$PHK56 x LH198,1,yellow/red  stripes,4,13.5,14,36,148.7,485,2.5,15,18.35,27,10.3
ND,Scottsbluff$Hybrid-HIPS - Medium Nitrogen$Rep2$Plot1215$Row16$Range22$PHK56 x LH198,2,yellow/red  stripes,4,14.5,14,38,162.93,513,2.5,15,17.6,29.5,
ND,Scottsbluff$Hybrid-HIPS - Medium Nitrogen$Rep2$Plot1215$Row16$Range22$PHK56 x LH198,3,yellow/red  stripes,4,12.5,16,35,136.34,479,2.5,12.5,15.91,25.17,
ND,Scottsbluff$Hybrid-HIPS - Medium Nitrogen$Rep2$Plot1215$Row16$Range22$PHK56 x LH198,4,yellow/red  stripes,4.5,16.5,12,39,196.38,511,2.5,18.5,24.35,33.79,
ND,Scottsbluff$Hybrid-HIPS - Medium Nitrogen$Rep1$Plot1205$Row16$Range12$PHK56 x LH198,1,yellow/red  stripes,4,14,12,40,157.37,450,2.5,15,17.54,30.1,11
ND,Scottsbluff$Hybrid-HIPS - Medium Nitrogen$Rep1$Plot1205$Row16$Range12$PHK56 x LH198,2,yellow/red  stripes,4.5,16,12,43,188.28,495,2.5,16.5,21.71,31.74,
ND,Scottsbluff$Hybrid-HIPS - Medium Nitrogen$Rep1$Plot1205$Row16$Range12$PHK56 x LH198,3,yellow/red  stripes,4,13,14,32,145.71,423,2.5,13.5,16.09,29.54,
ND,Scottsbluff$Hybrid-HIPS - Medium Nitrogen$Rep1$Plot1205$Row16$Range12$PHK56 x LH198,4,yellow/red  stripes,4.5,17,14,44,214.3,599,2.5,19.5,25.41,31.48,
ND,Scottsbluff$Hybrid-HIPS - Medium Nitrogen$Rep1$Plot1206$Row16$Range13$N209 x 3IIH6,1,yellow/red  stripes,4,15.5,14,40,158.32,563,2.5,18,26.33,22.87,12.2
ND,Scottsbluff$Hybrid-HIPS - Medium Nitrogen$Rep1$Plot1206$Row16$Range13$N209 x 3IIH6,2,yellow/red  stripes,4,17.5,16,45,198.97,687,2.5,20,28.97,24.74,
ND,Scottsbluff$Hybrid-HIPS - Medium Nitrogen$Rep1$Plot1206$Row16$Range13$N209 x 3IIH6,3,yellow/red  stripes,4,15,12,40,152.45,441,2.5,16,22.6,29.41,
ND,Scottsbluff$Hybrid-HIPS - Medium Nitrogen$Rep1$Plot1206$Row16$Range13$N209 x 3IIH6,4,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,
MF,Scottsbluff$Hybrid-HIPS - Medium Nitrogen$Rep2$Plot1209$Row16$Range16$PHZ51 x LH145,1,Yellow/Orange,4,14.5,14,30,132.3,417,2.5,15.5,22.2,25.3,9.2
MF,Scottsbluff$Hybrid-HIPS - Medium Nitrogen$Rep2$Plot1209$Row16$Range16$PHZ51 x LH145,2,Yellow/Orange,4,18.5,16,45,227.1,606,2.5,19,27.8,32.3,
MF,Scottsbluff$Hybrid-HIPS - Medium Nitrogen$Rep2$Plot1209$Row16$Range16$PHZ51 x LH145,3,Yellow/Orange,4,18.5,14,42,217.2,574,2.5,19.5,26.9,31.5,
MF,Scottsbluff$Hybrid-HIPS - Medium Nitrogen$Rep2$Plot1209$Row16$Range16$PHZ51 x LH145,4,Yellow/Orange,4,17,16,38,168.9,581,3,18,20.9,26,
ND,Scottsbluff$Hybrid-HIPS - Medium Nitrogen$Rep1$Plot1200$Row16$Range7$PHK76 x LH145,1,yellow,4,15.5,18,36,172.42,612,3,17,25.77,24.15,11.3
ND,Scottsbluff$Hybrid-HIPS - Medium Nitrogen$Rep1$Plot1200$Row16$Range7$PHK76 x LH145,2,yellow,4,14,16,31,156.3,550,3,16.5,22.57,24.48,
ND,Scottsbluff$Hybrid-HIPS - Medium Nitrogen$Rep1$Plot1200$Row16$Range7$PHK76 x LH145,3,yellow,4,13,14,33,155.04,446,2.5,14,20.96,29.41,
ND,Scottsbluff$Hybrid-HIPS - Medium Nitrogen$Rep1$Plot1200$Row16$Range7$PHK76 x LH145,4,yellow,4.5,19.5,16,45,254.7,721,3,19.8,33.16,32.23,
MF,Scottsbluff$Hybrid-HIPS - High Nitrogen$Rep2$Plot1460$Row3$Range22$PHT69 x 3IIH6,1,yellow,3.5,13.5,18,31,128.6,472,2.5,14,18.8,23.6,8.9
MF,Scottsbluff$Hybrid-HIPS - High Nitrogen$Rep2$Plot1460$Row3$Range22$PHT69 x 3IIH6,2,yellow,3,12.5,14,31,103.6,357,2,13.5,15.6,26.4,
MF,Scottsbluff$Hybrid-HIPS - High Nitrogen$Rep2$Plot1460$Row3$Range22$PHT69 x 3IIH6,3,yellow,4,13.5,17,30,121.7,490,3,15,17.5,21.7,
MF,Scottsbluff$Hybrid-HIPS - High Nitrogen$Rep2$Plot1460$Row3$Range22$PHT69 x 3IIH6,4,yellow,4,13,18,30,114.8,435,3,14,17.6,20.1,
ND,Scottsbluff$Hybrid-HIPS - Medium Nitrogen$Rep1$Plot1201$Row16$Range8$PHJ40 x LH82,1,Yellow/red stripes,4.5,16,18,36,183.53,541,2.5,17.5,18.31,23.82,10.4
ND,Scottsbluff$Hybrid-HIPS - Medium Nitrogen$Rep1$Plot1201$Row16$Range8$PHJ40 x LH82,2,Yellow/red stripes,4.5,16.5,20,38,202.71,626,3,18,23.1,25.55,
ND,Scottsbluff$Hybrid-HIPS - Medium Nitrogen$Rep1$Plot1201$Row16$Range8$PHJ40 x LH82,3,Yellow/red stripes,4,16,16,39,156.74,686,3,17,24.27,25.12,
ND,Scottsbluff$Hybrid-HIPS - Medium Nitrogen$Rep1$Plot1201$Row16$Range8$PHJ40 x LH82,4,Yellow/red stripes,4.5,15,16,36,149.72,587,2.5,16.5,19.15,22.8,
ND,Scottsbluff$Hybrid-HIPS - Medium Nitrogen$Rep1$Plot1199$Row16$Range6$B37 x H95,1,Yellow/red stripes,4.5,17.5,16,39,237.96,607,2.5,17.5,26.12,35.49,11.6
ND,Scottsbluff$Hybrid-HIPS - Medium Nitrogen$Rep1$Plot1199$Row16$Range6$B37 x H95,2,Yellow/red stripes,4.5,17.5,14,42,216,589,2.5,17.5,22.85,34.95,
ND,Scottsbluff$Hybrid-HIPS - Medium Nitrogen$Rep1$Plot1199$Row16$Range6$B37 x H95,3,Yellow/red stripes,4.5,17,14,43,205.01,554,2.5,17,20.51,33.08,
ND,Scottsbluff$Hybrid-HIPS - Medium Nitrogen$Rep1$Plot1199$Row16$Range6$B37 x H95,4,Yellow/red stripes,4,15.5,16,38,191.12,582,2.5,16,21.4,28.72,
MF,Scottsbluff$Hybrid-HIPS - High Nitrogen$Rep2$Plot1479$Row2$Range16$PHK76 x LH145,1,yellow,3.5,12,15,30,86.4,398,3,13,14.8,19.6,9.4
MF,Scottsbluff$Hybrid-HIPS - High Nitrogen$Rep2$Plot1479$Row2$Range16$PHK76 x LH145,2,yellow,3.5,11.5,16,28,89.3,409,2.5,13.5,15.3,16.5,
MF,Scottsbluff$Hybrid-HIPS - High Nitrogen$Rep2$Plot1479$Row2$Range16$PHK76 x LH145,3,yellow,4,16,14,42,136.3,474,2.5,17,23,23.2,
MF,Scottsbluff$Hybrid-HIPS - High Nitrogen$Rep2$Plot1479$Row2$Range16$PHK76 x LH145,4,yellow,4,12,16,31,99.9,428,3,14.5,17,19,
ND,Scottsbluff$Hybrid-HIPS - Medium Nitrogen$Rep1$Plot1207$Row16$Range14$PHZ51 x LH145,1,yellow,4.5,19.5,14,48,253.32,735,3,20.5,30.35,34.47,11.9
ND,Scottsbluff$Hybrid-HIPS - Medium Nitrogen$Rep1$Plot1207$Row16$Range14$PHZ51 x LH145,2,yellow,4.5,17,14,40,205.22,566,2.5,17.5,20.88,31.38,
ND,Scottsbluff$Hybrid-HIPS - Medium Nitrogen$Rep1$Plot1207$Row16$Range14$PHZ51 x LH145,3,yellow,4,16,14,39,185.51,527,2.5,17,18.97,31.48,
